date,period_index,time_label,q_or_g0_kwh,g_final_kwh,x_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,actual_load_kwh,actual_pv_kwh,actual_price,price_forecast_used,last_update_time,balance_residual_kwh,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
2025-07-30,81,13:40,0.0,0.0,0.0,0.0,60.85071249999957,0.0,150.98312083333357,10334.84788769149,10392.575942314714,1194.51375,1406.3475833333332,0.883,0.883,12:00,7.815970093361102e-14,0.0,0.0,0.0
2025-07-30,82,13:50,0.0,0.0,0.0,0.0,46.155208333332794,0.0,96.9981583333341,10392.575942314714,10436.362617578588,1192.4478333333332,1335.6012,1.0124,1.0124,12:00,9.947598300641403e-14,0.0,0.0,0.0
2025-07-30,83,14:00,0.0,0.0,0.0,0.0,0.0,0.0,20.84708333333333,10436.362617578588,10436.362617578588,1208.3966666666665,1229.2437499999999,1.1938,1.1938,12:00,0.0,0.0,0.0,0.0
2025-07-30,84,14:10,0.0,0.0,0.0,0.0,0.0,0.0,30.311516666666876,10436.362617578588,10436.362617578588,1217.4208333333331,1247.73235,1.2129,1.2129,12:00,0.0,0.0,0.0,0.0
2025-07-30,85,14:20,0.0,0.0,0.0,0.0,0.0,0.0,77.32461666666654,10436.362617578588,10436.362617578588,1193.2283,1270.5529166666665,1.1453,1.1453,12:00,0.0,0.0,0.0,0.0
2025-07-30,86,14:30,0.0,0.0,0.0,0.0,0.0,0.0,49.04124999999999,10436.362617578588,10436.362617578588,1168.59,1217.63125,1.1585,1.1585,12:00,0.0,0.0,0.0,0.0
2025-07-30,87,14:40,0.0,0.0,0.0,0.0,0.0,80.04655000000002,0.0,10436.362617578588,10351.986145299072,1200.1446333333333,1120.0980833333333,1.3037,1.3037,12:00,0.0,0.0,0.0,0.0
2025-07-30,88,14:50,0.0,2.2417395160189956e-07,2.2417395160189956e-07,0.0,0.0,205.23964977582602,0.0,10351.986145299072,10135.644558810112,1209.1922833333333,1003.9526333333333,1.1305,1.1305,12:00,0.0,2.5342865228594746e-07,1.2671432614297373e-07,0.0
2025-07-30,89,15:00,34.61791666666659,802.1119668805459,802.1119668805459,0.0,522.8673835472125,0.0,0.0,10135.644558810112,10631.680112676724,1195.6383333333333,916.39375,0.7498,0.7498,12:00,0.0,601.4235527670334,287.7335194251833,0.0
2025-07-30,90,15:10,83.8579666666667,1196.1251083333332,517.2199064814847,0.0,177.42473981481808,0.0,0.0,10631.680112676724,10800.0,1234.2118333333333,894.4166666666666,0.7437,0.7437,12:00,8.526512829121202e-14,889.5582430674999,413.5965366287501,0.0
2025-07-30,91,15:20,165.93241250000005,410.59399583333334,405.6987999999999,0.0,0.0,0.0,0.0,10800.0,10800.0,1250.7748,845.076,0.8465,0.8465,12:00,0.0,347.56781747291666,103.55301514583334,0.0
2025-07-30,92,15:30,282.08596666666654,492.4753249999999,454.3129166666665,0.0,0.0,0.0,0.0,10800.0,10800.0,1228.0316666666665,773.71875,0.8589,0.8589,12:00,0.0,422.9870566424999,90.35170993624996,0.0
2025-07-30,93,15:40,339.7781125,515.8952458333333,453.6854000000001,0.0,0.0,0.0,0.0,10800.0,10800.0,1222.2127166666667,768.5273166666666,0.8579,0.8579,12:00,0.0,442.5865314004167,75.54544434333332,0.0
2025-07-30,94,15:50,404.49777500000005,546.3426833333332,474.5035333333333,0.0,0.0,0.0,0.0,10800.0,10800.0,1205.2836333333332,730.7801,0.8797,0.8797,12:00,0.0,480.6176585283332,62.390482930416624,0.0
2025-07-30,95,16:00,498.04318333333356,605.6158666666668,543.71,0.0,0.0,0.0,0.0,10800.0,10800.0,1191.685,647.9749999999999,0.9138,0.9138,12:00,0.0,553.4117789600001,49.14995901499992,0.0
2025-07-30,96,16:10,544.4356083333332,640.2851499999998,618.4398000000001,0.0,0.0,0.0,0.0,10800.0,10800.0,1228.7474666666667,610.3076666666666,0.9294,0.9294,12:00,0.0,595.0810184099998,44.541282012500005,0.0
2025-07-30,97,16:20,602.4972791666665,686.6236791666665,658.0879,0.0,0.0,0.0,0.0,10800.0,10800.0,1241.5079333333333,583.4200333333333,0.9466,0.9466,12:00,0.0,649.9579746991666,39.81702512000004,0.0
2025-07-30,98,16:30,661.0400416666666,733.4432999999999,675.7695833333332,0.0,0.0,0.0,0.0,10800.0,10800.0,1226.0883333333331,550.3187499999999,0.9762,0.9762,12:00,0.0,715.9873494599999,35.34003039250001,0.0
2025-07-30,99,16:40,679.5182916666669,740.1984083333334,719.8574000000001,0.0,0.0,0.0,0.0,10800.0,10800.0,1250.9100333333333,531.0526333333332,1.0053,1.0053,12:00,0.0,744.1214598975001,30.5008606424999,0.0
2025-07-30,100,16:50,724.4690458333332,773.4260208333332,771.3774333333332,0.0,0.0,0.0,0.0,10800.0,10800.0,1266.9112666666665,495.5338333333333,1.016,1.016,12:00,0.0,785.8008371666665,24.870143299999995,0.0
2025-07-30,101,17:00,791.5414833333331,828.7753166666664,820.7345833333334,0.0,0.0,0.0,0.0,10800.0,10800.0,1258.0533333333333,437.31874999999997,1.0277,1.0277,12:00,0.0,851.7323929383331,19.132605258333342,0.0
2025-07-30,102,17:10,814.3891138888887,849.7551749999998,849.7551749999998,24.15152500000022,0.0,0.0,0.0,10800.0,10800.0,1254.6612166666666,380.75451666666663,1.0756,1.0756,12:00,0.0,913.9966662299996,19.01986766555558,129.88690145000118
2025-07-30,103,17:20,847.2210069444445,880.7192958333334,880.7192958333334,15.248970833333374,0.0,0.0,0.0,10800.0,10800.0,1222.6577666666667,326.68949999999995,1.1071,1.1071,12:00,0.0,975.0443324170834,18.542977814444384,84.41067804791689
2025-07-30,104,17:30,928.1926000000001,959.8231166666667,931.7708333333333,0.0,0.0,0.0,0.0,10800.0,10800.0,1207.1333333333332,275.36249999999995,1.0978,1.0978,12:00,0.0,1053.6938174766667,17.36199059833325,0.0
2025-07-30,105,17:40,1008.4526805555555,1038.2154249999999,1034.3043499999999,0.0,0.0,0.0,0.0,10800.0,10800.0,1265.4924333333333,231.18808333333334,1.0922,1.0922,12:00,0.0,1133.9388871849999,16.25343474111105,0.0
2025-07-30,106,17:50,915.9133152777777,943.8082875,943.8082875,3.1854791666664823,0.0,0.0,0.0,10800.0,10800.0,1139.5602166666665,192.56644999999997,1.1976,1.1976,12:00,0.0,1130.30480511,16.70350936666682,19.074649249998895
2025-07-30,107,18:00,753.3766333333333,779.4038333333333,768.7354166666667,0.0,0.0,0.0,0.0,10800.0,10800.0,924.0916666666667,155.35625,1.3761,1.3761,12:00,0.0,1072.53761505,17.908014959999946,0.0
2025-07-30,108,18:10,794.1658402777778,822.5644791666666,822.5644791666666,38.29295416666673,0.0,0.0,0.0,10800.0,10800.0,977.1480333333334,116.2906,1.4668,1.4668,18:00,0.0,1206.5375780416666,20.827561761111156,280.8405258583338
2025-07-30,109,18:20,879.5128263888888,902.2317374999999,902.2317374999999,14.660229166666682,0.0,0.0,0.0,10800.0,10800.0,996.1746499999999,79.28268333333332,1.4606,1.4606,18:00,0.0,1317.7996757924998,16.59162078444433,107.06365360416676
2025-07-30,110,18:30,890.9693583333332,908.0085416666665,865.7987499999999,0.0,0.0,0.0,0.0,10800.0,10800.0,910.8299999999999,45.03125,1.4184,1.4184,18:00,0.0,1287.9193154999998,12.084188820000008,0.0
