date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,year_end_soc_kwh,year_end_boundary,run_id,update_time,first_mutable_index,voi_yuan,implemented,l1_change_kwh,up_adjust_kwh,down_adjust_kwh,j_fix_yuan,j_free_yuan,soc_before_kwh,soc_after_plan_kwh,solver_status,solve_seconds
2025-12-03,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,18:00,108,0.0,False,0.0,0.0,0.0,61449.74504662611,61449.74504662611,10800.0,8428.291709499095,optimal,0.043451563999042264
2025-12-04,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84742.56165523718,84742.56165523718,0.0,,69038.0639652331,8185.560402378036,8271.973781851919,optimal,0.04742589399938879
2025-12-04,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,84742.56165523718,84742.56165523718,0.0,,69038.0639652331,8185.560402378036,8271.973781851919,optimal,0.046668957998917904
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84742.56165524058,84742.56165524058,0.0,,69038.06396523456,8185.560402374802,8271.973781851919,optimal,0.04711528699954215
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,06:00,36,3587.549400605545,True,4380.36837562931,729.0257395483984,3651.342636080911,61961.66759191219,58374.11819130665,9921.589538842118,8271.973781851919,optimal,0.061187963001430035
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,12:00,72,214.65114476803865,True,162.1713018514635,53.20046851813065,108.97083333333285,48477.2021551107,48262.551010342664,6547.260753851586,8271.973781851919,optimal,0.05148315000042203
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,18:00,108,0.0,False,0.0,0.0,0.0,36945.355066653865,36945.355066653865,10800.0,8271.973781629713,optimal,0.04383629400035716
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,84742.56165524058,84742.56165524058,0.0,,69038.06396523456,8185.560402374802,8271.973781851919,optimal,0.046992241999760154
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,06:00,36,3587.549400605545,True,4380.36837562931,729.0257395483984,3651.342636080911,61961.66759191219,58374.11819130665,9921.589538842118,8271.973781851919,optimal,0.06181946599826915
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,12:00,72,214.65114476803865,True,162.1713018514635,53.20046851813065,108.97083333333285,48477.2021551107,48262.551010342664,6547.260753851586,8271.973781851919,optimal,0.09022215100048925
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,18:00,108,0.0,False,0.0,0.0,0.0,36945.355066653865,36945.355066653865,10800.0,8271.973781629713,optimal,0.04348478999963845
