date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,run_id,row_role,period,time,plan_version_time,g_before_kwh,g_after_kwh,up_adjust_kwh,down_adjust_kwh,ordinary_yuan,up_fee_yuan,down_fee_yuan,emergency_kwh,emergency_yuan,total_yuan
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,31,05:20,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,31,05:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.99208750000008,188.63993820625018,188.63993820625018
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,32,05:30,00:00,303.2051166666667,303.2051166666667,0.0,0.0,130.40852067833333,0.0,0.0,67.64071666666666,145.46136119166667,275.86988187
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,32,05:30,00:00,0.0,303.2051166666667,303.2051166666667,0.0,130.40852067833333,0.0,0.0,0.0,0.0,130.40852067833333
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,32,05:30,06:00,303.2051166666667,303.2051166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,32,05:30,12:00,303.2051166666667,303.2051166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,32,05:30,execution,303.2051166666667,303.2051166666667,0.0,0.0,0.0,0.0,0.0,67.64071666666666,145.46136119166667,145.46136119166667
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,33,05:40,00:00,1153.3175999999999,1153.3175999999999,0.0,0.0,428.22682488,0.0,0.0,39.593733192904324,73.50576567262688,501.73259055262685
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,33,05:40,00:00,0.0,1153.3175999999999,1153.3175999999999,0.0,428.22682488,0.0,0.0,0.0,0.0,428.22682488
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,33,05:40,06:00,1153.3175999999999,1153.3175999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,33,05:40,12:00,1153.3175999999999,1153.3175999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,33,05:40,execution,1153.3175999999999,1153.3175999999999,0.0,0.0,0.0,0.0,0.0,39.593733192904324,73.50576567262688,73.50576567262688
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,34,05:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.183858459719545,29.064732044039584,29.064732044039584
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,34,05:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,34,05:50,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,34,05:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,34,05:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.183858459719545,29.064732044039584,29.064732044039584
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,35,06:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,35,06:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,35,06:00,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,35,06:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,35,06:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,36,06:10,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299299999999903,34.189921199999546,34.189921199999546
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,36,06:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,36,06:10,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,36,06:10,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,36,06:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299299999999903,34.189921199999546,34.189921199999546
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,37,06:20,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.47136666666668,1079.2981146333336,1079.2981146333336
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,37,06:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,37,06:20,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,37,06:20,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,37,06:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.47136666666668,1079.2981146333336,1079.2981146333336
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,38,06:30,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.35125,728.535299375,728.535299375
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,38,06:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,38,06:30,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,38,06:30,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,38,06:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.35125,728.535299375,728.535299375
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,39,06:40,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.38518333333332,418.8049809249999,418.8049809249999
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,39,06:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,39,06:40,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,39,06:40,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,39,06:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.38518333333332,418.8049809249999,418.8049809249999
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,40,06:50,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21210000000008,363.9012741000003,363.9012741000003
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,40,06:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,40,06:50,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,40,06:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,40,06:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21210000000008,363.9012741000003,363.9012741000003
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,41,07:00,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.83666666666659,420.1863899999997,420.1863899999997
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,41,07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,41,07:00,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,41,07:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,41,07:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.83666666666659,420.1863899999997,420.1863899999997
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,42,07:10,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.282299999999964,256.04018579999985,256.04018579999985
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,42,07:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,42,07:10,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,42,07:10,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,42,07:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.282299999999964,256.04018579999985,256.04018579999985
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,43,07:20,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.927683333333334,87.40374576666667,87.40374576666667
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,43,07:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,43,07:20,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,43,07:20,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,43,07:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.927683333333334,87.40374576666667,87.40374576666667
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,44,07:30,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,44,07:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,44,07:30,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,44,07:30,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,44,07:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,45,07:40,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,45,07:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,45,07:40,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,45,07:40,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,45,07:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,46,07:50,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,46,07:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,46,07:50,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,46,07:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,46,07:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,47,08:00,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,47,08:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,47,08:00,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,47,08:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,47,08:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,48,08:10,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,48,08:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,48,08:10,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,48,08:10,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,48,08:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,period_total,49,08:20,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,49,08:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,M1_M6,causal_load_main,step_hourly_sensitivity,adjacent_literal_sensitivity,True,2025-06-21__M1_M6__causal_load_main__step_hourly_sensitivity__adjacent_literal_sensitivity__48h,event,49,08:20,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
