date,selected_k,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_q_kwh,planned_q_sha256,actual_x_kwh,unused_plan_kwh,emergency_kwh,curtailment_kwh,max_balance_residual_kwh,max_x_minus_q_kwh,pass
2025-08-23,2,35435.35598666494,4302.283720281248,39737.63970694618,47773.97158333333,518b014655b24c565093f7c5522f1d7a220c0d30bc99c44c41a249f8fdcc4bcd,45855.17387440476,1918.7977089285728,1194.2351089285714,24519.402833333334,0.0,0.0,True
2025-08-24,2,59095.07616691904,6628.05675841548,65723.13292533452,75637.80991428571,949a6e44ba20b8f58c932468090d63e8b27b836c0fcada43d6de00d901766ad3,73044.30976130953,2593.500152976189,1619.48572202381,10930.206000000002,2.2737367544323206e-13,0.0,True
2025-08-25,2,59302.05198025762,9538.542929361898,68840.59490961951,75910.07161666667,e492f336f39a788cfbf977bd4c506d880f50509f55f5a0a539dd28d23b06d81b,73343.68932380952,2566.3822928571435,2396.396009523808,4966.998316666666,1.1368683772161603e-13,0.0,True
2025-08-26,2,59438.11153110709,5584.3700569291705,65022.48158803626,76049.94918690475,1fedb5759285b8c9a239d722edf384c836fee5faa25b14c944ea02e1a96964ec,72671.97023988095,3377.97894702381,1335.855526785715,8479.007383333334,0.0,0.0,True
2025-08-27,2,59681.955859032736,7855.469756874704,67537.42561590744,76292.7074470238,2a80f84f3fa2f0b8d6b660993cb52c98994dda07e76d9cb61d3b8305a1a301a1,73847.68546488095,2445.021982142857,1679.0839517857144,7612.620550000001,1.1368683772161603e-13,0.0,True
2025-08-28,2,59746.41571594571,9537.600469050292,69284.016184996,76247.90331428571,184a3a4415d60d998fcee40838c427282e74677b988ba4070e1738f3986e418b,72680.60305238095,3567.300261904763,2200.2928142857136,4113.100883333334,1.1368683772161603e-13,0.0,True
2025-08-29,2,36249.75310585482,4698.512102530951,40948.26520838577,48601.13932976191,16fc69f7a8df2f7552eda920452c12e9a01b3c4b121fd214bc2a0357cde7e190,46459.47049821428,2141.6688315476194,1136.9333184523805,25041.183466666665,1.1368683772161603e-13,0.0,True
2025-08-30,2,36624.03018733387,3563.8646155389897,40187.894802872856,48856.98243928571,28c01d0557f45b94968848df98abbedbb0bbe19f749ad138da40055a7a481c6a,46456.43015952381,2400.552279761905,1025.759973809524,28969.470299999997,0.0,0.0,True
2025-08-31,2,60682.96528834416,2927.6444617389907,63610.60975008315,77217.01774821428,cda0740d7dc8d312f8c0e00379eaa17db757c19f951200f1b5d33bfe90d2ce64,73067.15963392856,4149.858114285715,773.4016994047626,7193.938250000001,0.0,0.0,True
2025-09-01,2,60557.83570658196,158.99201772142771,60716.82772430339,77164.56955892858,3f278ed766316a6d1cd3ab616313f939a152f5783cfd519b6b7315803a9f4ab4,62286.87398214285,14877.695576785714,29.023734523809367,8741.763183333334,1.1368683772161603e-13,0.0,True
2025-09-02,2,62148.72272962518,25.59816046250082,62174.32089008768,78846.87927559522,a6b4f58722835a84bd7767ec7a28b51236429a5ba9fc8258885253ebbe5a51f6,63876.30387261904,14970.575402976188,7.65401071428596,9826.202033333333,1.1368683772161603e-13,0.0,True
2025-09-03,2,62099.627974174335,94.5684439541669,62194.1964181285,78731.18696071429,ca84b35c7fad9230af4bf55df8eb89f9781ca6c7d0fb4eee98779701f557ace8,64324.21947499999,14406.967485714284,43.412108333333435,8819.914333333334,1.1368683772161603e-13,0.0,True
2025-09-04,2,62073.55795517999,0.0,62073.55795517999,78677.15949940475,1a52737ea0b15640909f82195907cb6e1d3f33ba51a287fab75fe8b4b06e1a59,64796.14034999999,13881.01914940476,0.0,10870.5748,1.1368683772161603e-13,0.0,True
2025-09-05,2,37691.293452731785,244.83055249732146,37936.1240052291,50072.672588095236,6be3e0776dcbc7ef7b6a179ab53d64dbc42f8b0b60a9bbb7123fb4d712964544,37942.02249940476,12130.650088690474,64.9419505952381,31182.70278333333,0.0,0.0,True
2025-09-06,2,37662.02118620809,245.2686780437491,37907.28986425184,50131.25694464285,c448f6e794eb8a458cd411ee605b3be56e9cb242830d54af5c56a7782a231cfe,38343.89140059524,11787.365544047618,71.57639940476162,30694.384099999996,1.1368683772161603e-13,0.0,True
2025-09-07,2,62119.87378956922,325.53416972142827,62445.40795929065,78671.39318095238,77a3c98ba25e4f05182ddf434e197a9fd04fa8b9f50b18ea195465f03a930f69,63388.465561904755,15282.927619047618,67.74303809523803,8495.224983333334,1.1368683772161603e-13,0.0,True
2025-09-08,2,60022.02164746041,474.41677803988443,60496.438425500295,76090.8829922619,40acd731f46ef07787ef2cfaecb2a6b825525b24121b7549999cf75007a5afd4,65870.22942619048,10220.653566071429,138.04379047619136,6612.703683333333,1.1368683772161603e-13,0.0,True
2025-09-09,2,60553.06459766667,189.74844477737906,60742.81304244405,76615.92597619047,0f51da8e80be2857e22c6432adaf15020013727a62bb41ece0d1ff0ac2d67a24,65016.96325654761,11598.962719642856,48.68139345238046,11962.810383333333,0.0,0.0,True
2025-09-10,2,60487.376161055,4150.878485599103,64638.2546466541,76594.62315,45760883daf3b734e5b7f46459eb760470aaa109a0cfd46104a8da28bfbaf922,66113.81919583333,10480.803954166664,883.0328708333325,5680.853416666667,0.0,0.0,True
2025-09-11,2,60943.64797340678,548.2331679494051,61491.881141356185,76900.6877827381,19e377b548b6d2645ada3e6d75572f679d49fc8bc6e19e2f5f7a359d80a34bf3,64928.04467440476,11972.643108333335,103.28142559523815,11535.240316666666,1.1368683772161603e-13,0.0,True
2025-09-12,2,35286.3421804863,669.9631426369036,35956.305323123204,47071.79607797619,dc3b9f44a24a2752441afd6df59113413154be442afbd37257c287332137a314,39119.56369047619,7952.232387499999,171.0874761904759,27738.994966666665,0.0,0.0,True
2025-09-13,2,35545.02451246452,476.03548584404774,36021.05999830857,47195.985357738085,e6bb27bfa11bfa9c2cc1ad0686c02ac5a2bb789cd9eb6ece19ad1dae95174258,39114.52433630952,8081.461021428569,114.07291369047624,31221.495766666663,1.1368683772161603e-13,0.0,True
2025-09-14,2,59730.52097016529,3085.2555697139883,62815.77653987928,75507.05749821429,fac56a8dd9c2a64736625f52ee489384fc6ec61b259ea7578e9537a025cc7d88,65854.4493517857,9652.60814642857,602.9242148809526,6358.048816666667,0.0,0.0,True
2025-09-15,2,57989.135644395355,2411.428635674709,60400.564280070066,73413.75966547619,d5817fdc12194b0ff0b62fdf94df2fa19cd79bc75a185a7ba3fd25d407d41f03,65974.51375297619,7439.2459125,518.3941970238109,11425.877316666665,0.0,0.0,True
2025-09-16,2,53919.209462673694,5604.424987499704,59523.6344501734,67962.76005238095,8a2e28d4fbf36592220fc9fcaebcf88927956dda027ea731ae9082f2604c740c,65425.700614880945,2537.059437500002,1524.2948184523812,7458.22545,1.1368683772161603e-13,0.0,True
2025-09-17,2,54432.88040075191,5334.454660236313,59767.33506098822,68868.91567261904,ea89c0e388792665a99da90de1f12bec8ab3e42c6adc56242c5a0dd9e7048d55,65797.35397440474,3071.5616982142865,1198.8975755952388,7036.13315,0.0,0.0,True
2025-09-18,2,54443.07771915231,4737.331446135419,59180.409165287725,68709.32255357143,ad63d2ed7d7770265322a6a21f3cc7a6801618247a10dcc95cd9934edcebb062,65757.21570535714,2952.1068482142855,996.2619779761909,7797.426566666667,1.1368683772161603e-13,0.0,True
2025-09-19,2,31015.58962417714,3292.745346857739,34308.33497103488,40934.38073273809,405653cbb89782545c57d32280a84b2ceb2d9958730a2676b2fc4ad6c5b2b961,38605.43020238094,2328.9505303571423,1087.3435976190483,23591.42148333333,5.684341886080802e-14,0.0,True
2025-09-20,2,31010.423518993863,3124.912233967264,34135.335752961124,41056.47738214285,17f3d55dd4a815231317d088b213f71daf05598e14eb8197ac88580d5cbe2cea,38943.44597797619,2113.031404166666,919.21512202381,24217.227366666666,0.0,0.0,True
2025-09-21,2,55557.46368682469,2855.8461215413727,58413.30980836606,69504.10955714286,732f494b2b8f6a1ca4341f4b9235c5a77ea26f2f1b72b35fa56b795c078ad9b5,64560.81561488095,4943.293942261904,886.9061851190482,7160.234316666667,0.0,0.0,True
2025-09-22,2,53256.00186365702,10336.865663962504,63592.86752761952,66767.85355178571,52f49d829a27bf7a45038553c7756cf233d087a97762b4b5bc4ce575e5576e3e,64899.10745535714,1868.7460964285717,2892.916527976191,7178.004099999998,0.0,0.0,True
2025-09-23,2,53986.14674621035,10078.668152824703,64064.814899035046,68075.20594047618,724a14a10107e745f9c7619d03b661dba91028fde81010581ea59b6c273e1a12,66244.36520178571,1830.8407386904757,2350.5458482142853,6478.2954666666665,0.0,0.0,True
2025-09-24,2,53994.61063682857,8544.261496991072,62538.87213381964,68124.00264940475,82391562db965b8a378a939e212dfec86de286a9380ccdfa4b9ae35ef5472541,66061.57488095236,2062.4277684523813,2071.2125023809526,7069.562283333333,0.0,0.0,True
2025-09-25,2,54195.61897929446,7187.818458061911,61383.43743735637,68086.2953220238,a2d4231cd2f61314bc717f3ceb53aeda2d39e52ccc78bb1515540042d6e204c0,66033.3315142857,2052.963807738095,1893.7004523809535,7591.583066666667,0.0,0.0,True
2025-09-26,2,30673.41051629232,2534.7211770497056,33208.131693342024,40653.034884523804,3c625d38298b9cd64aa61bd7a7ce4ec139086c75bb051193a96c33603fd1e177,38608.93754642857,2044.0973380952391,741.2458869047626,21655.939933333335,5.684341886080802e-14,0.0,True
2025-09-27,2,30815.420863080773,6776.0550221970225,37591.475885277796,40911.367621428566,13d2e094f913a55cc095ec2e987ec8ba593aef26521d477007cd119bc3f87f48,39399.32191785714,1512.045703571428,1769.042748809524,23367.062416666668,5.684341886080802e-14,0.0,True
2025-09-28,2,55472.749116174164,5769.950216360122,61242.699332534285,69546.15261309523,fd627b423a074dc79572c536e633e1e4551735b0ba582906054f23aacaec01be,67011.57658392857,2534.5760291666656,1572.602932738096,5096.550349999999,0.0,0.0,True
2025-09-29,2,54834.17734834291,7608.379381329459,62442.556729672375,69033.65875178571,670c3e0d0f80abf6038039270ccb29348b3af1e42be96b03885b28870ae512f6,67310.85657619048,1722.8021755952375,1678.7981571428566,6229.763133333333,1.1368683772161603e-13,0.0,True
2025-09-30,2,55379.77705715839,10998.201728838987,66377.97878599737,69515.56984285713,fc45cf8a7090fe3b1cf17a12d78d76af2efac3a24f66d3cfa5c04149544d876c,68309.14980178571,1206.4200410714275,2556.639364880952,5443.6143999999995,1.1368683772161603e-13,0.0,True
2025-10-01,2,55363.56777795356,859.6362527755953,56223.20403072915,69641.16215119048,88e66e6ca9207ea7dd4a268de43f770fab9b573dbe9d8ed13106d6fb39ebed3b,62610.616898214284,7030.54525297619,381.50870178571427,13330.604066666669,0.0,0.0,True
2025-10-02,2,54876.8373753875,1251.4226611038696,56128.26003649137,68850.39125833331,ae01c29a9aa80526c5683ab116b86d2aa63d23c9e94636f2f7326ec007410d8a,62500.500422023804,6349.890836309522,520.3832446428573,11290.10055,1.1368683772161603e-13,0.0,True
2025-10-03,2,30891.81364215845,479.73307393124975,31371.5467160897,40846.6371875,5cfba7e5bc686220d53035b8e157f083b9d090e9ac556701bee8e6fb2fc01985,36297.360649999995,4549.2765375,219.65019999999987,28699.85715,5.684341886080802e-14,0.0,True
2025-10-04,2,30938.372209998568,1577.3726349592262,32515.744844957793,41029.14852976191,5dc6cbf56ed79cdaf1607c2c25d36e485a53c3f29dfbcf91099965b2e27d2980,37535.55996666667,3493.5885630952394,465.55575000000005,24905.13328333333,5.684341886080802e-14,0.0,True
2025-10-05,2,52215.58911984875,2601.395454494938,54816.98457434369,66338.77725178571,42a35c20c86bf1a915a54fb8b5650b3532b6951bd32b5c493d03c760338ce80f,63615.38796785714,2723.389283928573,800.0930488095235,9679.51995,1.1368683772161603e-13,0.0,True
2025-10-06,2,52346.63172720815,3439.325938228276,55785.95766543643,66575.10560654762,dcf38b3c6cef0e8e44dac013c5d8eef401bda5845bcd8b88dc484635e6ca9e63,64576.27498273809,1998.8306238095238,879.7548172619053,7722.920549999999,1.1368683772161603e-13,0.0,True
2025-10-07,2,52432.68893812077,4061.0142182937484,56493.70315641452,66612.41057619048,edc24635065de7ca3a48d3ef84e1848836ebf77ad3e0fa7f5b3abc2575b6ab7d,64765.10041190476,1847.310164285714,924.0804880952379,7917.617899999999,0.0,0.0,True
2025-10-08,2,51381.49474500482,6665.315044724707,58046.80978972953,65738.30702083334,b88966bc24e25501583445910f6bedfbf65def92f2e064f7ed57b392f955cb69,63555.3567125,2182.950308333335,1386.657420833334,8463.518466666666,0.0,0.0,True
2025-10-09,2,51738.10471911167,6926.745433730362,58664.85015284203,65891.76352142857,8f9d1f12979162403ae2d0ce2d73e0940b8d89f36be7fbb2a654b91b552d2710,64093.08720119047,1798.6763202380953,1488.2838654761917,9821.389383333333,0.0,0.0,True
2025-10-10,2,27568.576254107436,6281.699772879168,33850.276026986605,37666.48362738095,71c63e15b6675a7567125a42c01d56a02e1557b5599190a57943c2fab21696c9,36785.79932142857,880.684305952381,1548.2096119047626,28990.398016666666,0.0,0.0,True
2025-10-11,2,27831.652891894584,6130.210424903273,33961.863316797855,38198.1452125,df7039d65933e0925add4f987256ac8d57517ab58dc8d2a1c2589f97221a9fd7,37076.18450178571,1121.960710714286,1282.7543315476184,24252.625249999997,0.0,0.0,True
2025-10-12,2,52370.878159007436,5838.503462752086,58209.38162175952,66744.7949720238,b647716dabf7e751dd9dfc6161338aedd5eb0f6772631a017b19a351190d7fb0,64409.646967857145,2335.148004166667,1269.509832142858,7164.2008166666665,1.1368683772161603e-13,0.0,True
2025-10-13,2,53217.0620402522,4624.283868943156,57841.34590919536,67215.31831547618,88804b8dbb982e7a95428b07a72ad384d89868e8f706f7eeb36dde4b225ba3fa,64741.77279345238,2473.5455220238096,1232.0662732142862,8946.443766666667,0.0,0.0,True
2025-10-14,2,52718.85772209434,12066.2545736875,64785.112295781844,66305.10512440476,1c1fad7f456e7c1f5bf4d8eb4ebc5c22c24fa7747738f875cdffb67439c5d7ee,64752.55573571428,1552.5493886904753,3251.8617809523807,7230.588233333334,1.1368683772161603e-13,0.0,True
2025-10-15,2,51999.527109572315,10846.06948150268,62845.596591074995,66426.45045892856,7b08b726299f00ac9731f56df6b7272c97f0871645bf61057add70390b8679ea,64913.07966428571,1513.370794642856,2309.7509357142862,5302.80695,1.1368683772161603e-13,0.0,True
2025-10-16,2,52115.41846750316,18247.0971276122,70362.51559511536,65575.72202261904,512709c78c12f4dd9b16e14a88ec1c5d2f3b3fe598eff76da15ca837c49c42f0,64752.96186488094,822.7601577380955,4626.574085119048,6413.063,1.1368683772161603e-13,0.0,True
2025-10-17,2,28553.490819667793,5249.005524140777,33802.49634380857,39113.881435119045,70c86b9bc3a789cbebb15877cd4d884e75e3a401f077562a4e0eba8963bd6716,37471.74026071428,1642.141174404761,1071.2511059523808,22538.79205,0.0,0.0,True
2025-10-18,2,28786.481230220532,4071.0494564065475,32857.53068662708,38424.33601547618,0eb3caf72468255a1ba02690d1ce581716455bcfd76f8842f5ecee03883b2307,37326.732858928575,1097.6031565476196,1477.8563077380954,22727.9959,5.684341886080802e-14,0.0,True
2025-10-19,2,52777.86330096011,17074.07167199941,69851.93497295951,66467.64301845238,644a0c51e5c8bfd155c47e7339e3a7ebcfe1f6fa453318de5d7fd117ac2b2032,65561.99982738093,905.6431910714293,4358.681739285716,6034.959033333334,1.1368683772161603e-13,0.0,True
2025-10-20,2,53507.407044910884,15041.292326515188,68548.69937142608,67298.18398571428,7706a0a2ad43350ffa61079f1ead269fac767f7a6b2aa3c1ddab75c4a3aadbe9,65786.28986190476,1511.894123809525,3716.4152880952392,5061.9227833333325,1.1368683772161603e-13,0.0,True
2025-10-21,2,55726.526372705586,5852.421248971133,61578.94762167672,70580.68471904763,6846501e5b285dad31dbe36e9fd4e4aee95566443c040f68c4069cb79f26cf1f,68447.97259404762,2132.712125000001,1303.2096892857148,3288.6009333333336,1.1368683772161603e-13,0.0,True
2025-10-22,4,55777.35796117381,9448.941872952382,65226.29983412619,70505.8131732143,5388211a6844a924d45180717fe18c4050cbe261344e4d917439e69ee362e34f,68330.04372202381,2175.7694511904765,1939.1825279761906,4714.32955,1.1368683772161603e-13,0.0,True
2025-10-23,4,56316.698175276906,4009.3796907309516,60326.07786600786,70942.9228297619,0b73c49ae89456d62a745b79e82b2a23289f24fa279cdd55cc379e912d1336ae,68253.39997380952,2689.52285595238,905.9755761904762,5779.878516666668,1.1368683772161603e-13,0.0,True
2025-10-24,4,28825.987914950594,7807.949832705652,36633.937747656244,39068.103944642855,3c896a28fe8e4de6e948de0b85dfed80810ff56da71bc088259da39ddc1cf416,38263.22502083333,804.8789238095228,1754.192929166666,21597.36723333333,5.684341886080802e-14,0.0,True
2025-10-25,4,29513.610495785717,5261.959982850892,34775.57047863661,39982.91243511904,9b0b0c625c9510f2eefa97ba2ebd90b9b7cc170a0aff6c5fe092fb6552c2235e,38325.61903571428,1657.2933994047623,1270.3234476190478,20197.509749999997,0.0,0.0,True
2025-10-26,4,58259.844356352434,1691.9886486949417,59951.833005047374,72987.73238392857,dea13d07be57e90c2f24d7f9c9e7bfcdbe5a1f0d6a5bd40e6b584f3cb4fe6bac,68705.76851071428,4281.963873214286,468.0379726190479,4629.494466666665,0.0,0.0,True
2025-10-27,4,56799.26672366607,7184.009120172923,63983.275843838994,71369.76681428571,da2aa131fbfcdce0b9a7548c0d0a2ebec22686990f0cd600715dd5a296e7eeb3,68730.83388928571,2638.932925000002,1800.6341107142869,6978.886333333332,1.1368683772161603e-13,0.0,True
2025-10-28,4,58630.320198638394,1688.8533925410734,60319.17359117947,73451.3967297619,f5c69d2629eea5fffd469ec6fddd0fedeb4ab6a9952b3a3a9120997412940bf5,70069.23695833332,3382.159771428569,463.7479916666672,4560.563249999999,1.1368683772161603e-13,0.0,True
2025-10-29,4,57804.225533194694,6371.4369706651805,64175.66250385987,72540.00824107142,7d2289efd6e9f00a52f5b280277f1db803db430997c5719259da1cfb856c9924,70541.90619404762,1998.102047023809,1432.4129059523814,2662.0622999999996,0.0,0.0,True
2025-10-30,4,58159.432084982254,2697.7117058660724,60857.14379084833,72830.96712261904,3ddef89424ee359340118473341194cb8699ec5636122c2c60bad62a9ca1f1ba,69560.93051071429,3270.03661190476,684.7910892857144,5457.90395,1.1368683772161603e-13,0.0,True
2025-10-31,4,30572.813130001963,3572.496182363393,34145.30931236535,41184.11037857142,fa48a5e2d4fbb6cac70e5e9c810c41c99160145de520584964811dbca2581930,39652.38743333334,1531.7229452380952,798.1381000000001,16546.233466666665,0.0,0.0,True
2025-11-01,4,30768.755657764166,2639.180746274702,33407.93640403887,41485.029612499995,3390935bb69949ced17a896693cd254d33466be97200a989dfa86adb1febee63,39630.24780654762,1854.7818059523802,663.2817267857145,17749.4911,0.0,0.0,True
2025-11-02,4,59237.65521353054,3203.751741015478,62441.406954546015,74235.27708214286,e6660189aac3d946f5c07d00e11210309da03e656895fb924ab4d38c7ca8b759,71560.03161488095,2675.245467261906,669.2920184523812,3432.9396999999994,1.1368683772161603e-13,0.0,True
2025-11-03,4,59680.54924139577,1979.4961763708343,61660.0454177666,74647.98514107143,6c5bdacc1e0590e9231edfeea85ecea8944b65b6049f8af174bc86ab5c7c4c42,71089.91192916666,3558.0732119047652,623.5778541666671,2208.5594999999994,1.1368683772161603e-13,0.0,True
2025-11-04,4,59636.55299227654,3825.9327270830368,63462.48571935958,74732.83143273808,0e67f59418f774584de987a54d9f0e2d83ae97a22700140243eb3d4c4debe918,70809.7236077381,3923.1078249999982,844.0638422619049,4073.7154166666664,0.0,0.0,True
2025-11-05,2,59061.25277441529,3861.717653267861,62922.970427683154,73987.91838690476,f1c6e071c11c10f41150227c1807fa5f0be7869b6408207d0929a64f9598a7f6,71767.0932672619,2220.825119642858,1008.4528660714293,3097.526066666666,1.1368683772161603e-13,0.0,True
2025-11-06,2,59015.84985229071,9625.950335538391,68641.8001878291,73882.35733035713,fe6e9b5688279c83d2e8bd4e9d6003366572bcda943cdc5e6feb0cc6812d73aa,71220.64857738095,2661.7087529761893,2088.8741226190473,1939.9381500000004,1.1368683772161603e-13,0.0,True
2025-11-07,2,30929.315654337144,5735.831802834518,36665.14745717166,41647.23585654762,7bebf3ed60b472599d23ff1ef199a40a5e7f8bfa443f11299d1bb39cf1e755dd,40011.96088809524,1635.2749684523815,1225.3613452380941,17918.86045,0.0,0.0,True
2025-11-08,2,31820.0574969972,2112.4300547142852,33932.487551711485,42627.93520238095,66ab6e5121f7b10753ff816821412193d286cb5114a669ffe617e5ebdb90dbf1,40046.30993095238,2581.625271428572,515.4789023809525,16770.581733333333,0.0,0.0,True
2025-11-09,2,61374.06427357565,4835.575363066668,66209.63963664231,76464.59218928571,4c932890cf1940ef7bb96c4ef0a5f56873b8cbd0ac3c089341846c2f4f294614,72699.19859464286,3765.393594642858,1138.765855357143,2491.147266666667,0.0,0.0,True
2025-11-10,2,61581.599527148384,5150.00383216577,66731.60335931415,76699.65656190476,608291b04d6a777f5d8ed63b57172dacfaf14c833ab04d2c53cb5329ff4f3b31,73791.79411369047,2907.862448214283,1199.8538196428565,1133.2048333333332,1.1368683772161603e-13,0.0,True
2025-11-11,2,61930.71293905107,3111.7195504571373,65042.4324895082,77144.27741726191,6ca6693017272457099f6694e3aeb34606acee60183e4fc093c0a5add9b5d37b,73441.24645238096,3703.0309648809507,690.1657976190465,2572.3925833333333,1.1368683772161603e-13,0.0,True
2025-11-12,2,62217.46772423452,2986.896136556841,65204.36386079136,77380.6376613095,6d452d1640c4d862b6c6da7307be2ab45740d19707d034993028bbdb0e91c1eb,73305.67913928571,4074.9585220238077,625.819377380952,2975.5107666666663,1.1368683772161603e-13,0.0,True
2025-11-13,2,62328.5217990369,5165.409922901785,67493.93172193869,77421.35029285715,4a82cebe04ada15874ead1c960d952e4834e402f26f0bcf46f6c278c301b5415,72722.98802916666,4698.3622636904765,1143.9695541666667,1471.0862666666658,1.1368683772161603e-13,0.0,True
2025-11-14,2,32724.207700242678,2156.4970307559493,34880.70473099863,43491.785339285714,9ac40145816bd4075b2e29c6f43700e71a41d601a1d4eba0f71809ad27a90e72,40904.67448928571,2587.11085,541.0593773809517,13847.278566666668,0.0,0.0,True
2025-11-15,2,32548.403121765354,2736.9869163217268,35285.390038087084,43479.83815952381,3592bbce3238389e881d198979ec3d6d7bcb01564835319bf6948992292ef9c5,41263.14190773809,2216.696251785715,624.4505422619053,13675.705533333334,0.0,0.0,True
2025-11-16,2,62365.92773692625,4650.6836339184465,67016.6113708447,77457.19491845238,ff29881d463d187786d941136a3fdc2e260e69581507b43557772fdc139ad89b,75048.51913571428,2408.6757827380957,1175.2010142857125,1789.1757666666663,0.0,0.0,True
2025-11-17,2,62736.57898155464,2128.711207126785,64865.29018868142,77871.12182380952,5c1bbfc9706461e826645d338c421c52e6c4d2e539a86fa88463a914458ab0e3,74059.67483333332,3811.4469904761913,622.1722333333329,1986.0927333333334,0.0,0.0,True
2025-11-18,2,62634.1300060628,3925.5692503377986,66559.69925640059,77769.77228452379,82b7f1641ddde34ec8a283caa6ccb3b7afbf34c08808b8ffc7c38a9056ee9256,74467.8728797619,3301.8994047619026,1010.4524202380953,587.7734666666661,0.0,0.0,True
2025-11-19,2,62313.69224882577,5595.56113600714,67909.2533848329,77453.02554583334,18feabbdfb23d6a5fe42ff3c08967721886c822ad550914a3b62e3a6f7ebca58,75375.02591607142,2077.9996297619055,1397.8676505952376,1404.5819666666662,1.1368683772161603e-13,0.0,True
2025-11-20,2,63203.36830734047,3133.332089671729,66336.7003970122,78538.94102380952,8d3357e3c9419faf374862a7ca603e0c8fcb82f8c25f8740a7c54a6517bf9fb2,75095.38249285714,3443.558530952382,713.0987238095244,1015.4051833333328,1.1368683772161603e-13,0.0,True
2025-11-21,2,33010.55779141809,1457.556779012798,34468.11457043089,43927.126066666664,819f9fa913bc7631d4d69d1fc76d8c480efe291ec9bd5fcebdc884ec56909ced,41893.14798333333,2033.9780833333346,419.1249333333333,13447.888849999998,0.0,0.0,True
2025-11-22,2,32958.10437334946,2297.95243241845,35256.05680576791,44010.58372142857,8f9985112f330505cc0b669184e703d08e29aa61a5ef6505cf0349b68616e522,42228.77537857143,1781.8083428571422,576.0910380952375,12585.036933333333,0.0,0.0,True
2025-11-23,2,63794.52044804738,5347.801306744051,69142.32175479142,79270.84019345237,bb9e5e54ce1df3ee2de14065d222ed1e802488a3544d3a77d4d486f233de0a1b,75754.64125059525,3516.198942857144,1193.2108660714289,1715.755833333333,1.1368683772161603e-13,0.0,True
2025-11-24,2,64143.080597250766,2458.0538235047625,66601.13442075552,79670.69596309523,ef65c7822f75e79943219c6997751ec96d9aa7e9c4a25ff7f3d533597b198378,75281.01386130952,4389.682101785715,617.323355357143,1736.3935166666668,1.1368683772161603e-13,0.0,True
2025-11-25,2,64133.71987492243,2945.376193228866,67079.0960681513,79484.14066190476,1f8a48ca51e248e9fd5040b93a68c4800163798b07a89b433a47b0ab816f23e3,76280.24575654762,3203.8949053571437,722.182760119047,833.7680500000001,0.0,0.0,True
2025-11-26,2,64057.59268377685,3025.93618571607,67083.52886949292,79402.37350833333,c56b4d23b6673b3b2c95bd6f4cfed51d1c4302878731376e4d419a4df1496a33,76387.1568595238,3015.2166488095254,748.6093571428568,378.0993333333321,0.0,0.0,True
2025-11-27,2,64045.18005045463,2872.6698394273753,66917.84988988201,79480.01028214284,b3c8be0bf876f2abea711796f84d07c0daf37308efc46f7797967b5ca6db8d9c,76013.00494940476,3467.005332738096,669.7331672619035,901.845383333333,1.1368683772161603e-13,0.0,True
2025-11-28,2,33400.43681486649,2742.5847614726204,36143.02157633911,44441.17061011905,d2ccc0578b73ad9abaac8d2f11e5a08d9844572d868ea51e70d04d6db650dde5,42214.70669583333,2226.463914285715,598.6563875000004,11892.124533333332,0.0,0.0,True
2025-11-29,2,33515.3831341372,3060.06020591756,36575.44334005476,44671.478599404756,32c67dba0d6e5d299d44d6be931c523e02560399ce06a7ee6a51209d9b6a2198,42348.51696785714,2322.9616315476196,796.9486321428575,8216.0155,0.0,0.0,True
2025-11-30,2,65466.7744080578,5618.704796983035,71085.47920504083,81316.21048095237,a75a64f6979d7744c4b74e5d9189bc0171baff4927d852c3bb71132eaf8d7923,78851.14610059523,2465.064380357145,1404.3899327380946,10.70791666666662,1.1368683772161603e-13,0.0,True
2025-12-01,2,65826.70448539392,22702.94889874791,88529.65338414183,81901.73963511904,7349ad792e4b795c8d7e18f9a0e763926e3772f808d91c52e95a94ae82242b6a,80413.1333267857,1488.6063083333356,5927.22168988095,41.427283333333435,1.1368683772161603e-13,0.0,True
2025-12-02,2,66293.986857562,26778.759523277084,93072.74638083909,82426.19697916665,5fa4199627725c5b8684e7d0676439dc712648dd986d42eda564e3edd8eabe95,81741.21171130952,684.9852678571439,6896.598238690474,0.0,1.1368683772161603e-13,0.0,True
2025-12-03,2,66891.2017285903,17662.3585276985,84553.5602562888,83159.26435654762,daa1b1238c869ba4ae4f3184e71d5dede06e80c7bed868b8b00f1f52d087ffa6,82159.56562738094,999.698729166668,5003.182939285711,0.0,1.1368683772161603e-13,0.0,True
2025-12-04,2,67228.93831552874,18213.186618109816,85442.12493363855,83311.2529988095,ab6b7285c74b6d907ca9e14d489ae67564006d36192c15150ccc3bf8415094b9,81920.85381547619,1390.399183333332,4889.104334523809,38.74940000000015,0.0,0.0,True
2025-12-05,2,34467.38842898107,12989.091058071725,47456.47948705279,45535.5451297619,128241656ead5955de0a3390b47b069b2d6be1b0420e095d497426106e35bd73,44702.440397619044,833.1047321428573,3637.5103690476194,7028.323083333334,0.0,0.0,True
2025-12-06,2,34604.40231690059,13986.88310526756,48591.28542216815,45797.62806071428,c6aac3c1ad0e843e68c8ecacdb65a37aa454a752f901a04f9256cf8693e98aed,45092.022575595234,705.6054851190472,4004.5164744047615,5431.908233333334,0.0,0.0,True
