date,strategy,year_end_boundary,year_end_soc_kwh,total_cost_yuan,settlement_cost_yuan,emergency_cost_yuan,emergency_kwh,curtailment_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,g0_kwh,g_final_kwh,planned_energy_cost_yuan,max_balance_residual_kwh
2025-08-14,M1_M6,A_q2_aligned,1200.0,45428.20386131713,43747.98376803826,1680.2200932788724,426.13123630433495,1460.037322530863,12620.194130489232,17145.40586732964,8945.630834615318,2845.3535747734577,61615.376446593706,65141.350521717046,40955.94251786875,1.5987211554602254e-13
2025-08-15,M1_M6,A_q2_aligned,1200.0,25466.037111977097,22612.077273775638,2853.9598382014588,906.3184186959181,19949.22047450007,12593.244766831513,11387.246228686225,2845.3535747734577,2789.143100058191,39338.30206477832,38251.020611382344,23071.277141414095,1.1368683772161603e-13
2025-08-16,M1_M6,A_q2_aligned,1200.0,28823.160827875377,26303.64933370739,2519.511494167985,624.9690189971485,19684.524587695487,18862.833100759624,11251.771479466955,2789.143100058191,8823.589287717208,47104.972240579424,44670.643545497274,27177.29634413621,1.1368683772161603e-13
2025-08-17,M1_M6,A_q2_aligned,1200.0,47809.24535155171,44574.59206081989,3234.6532907318274,694.7860868623955,1793.070277637316,18155.675806212254,16339.851115331461,8823.589287717208,8823.860305727218,71592.36050184858,67944.8088763824,44594.554220413374,1.1368683772161603e-13
2025-08-18,M1_M6,A_q2_aligned,1200.0,47632.32423123135,43822.11320627633,3810.211024955025,948.5160398963955,1702.0898435185172,18651.829622364323,16849.833045242645,8823.860305727218,8757.256007702157,68848.05801391993,68598.9005794152,43906.66532302966,1.6342482922482304e-13
2025-08-19,M1_M6,A_q2_aligned,1200.0,46447.4548338228,43588.090692380014,2859.3641414427807,714.3797126535505,1619.9613633565996,17492.86013339929,15868.946535394543,8757.256007702157,8625.10187829689,67820.50235000467,68282.65275599797,43254.40393719234,1.5631940186722204e-13
2025-08-20,M1_M6,A_q2_aligned,1200.0,51993.006179338256,48065.00288789155,3928.0032914467115,1020.2127988218465,999.9213641975322,20042.836495886597,18035.010486808067,8625.10187829689,8628.835853056586,76735.62183603892,74348.3630708195,47375.417255778164,1.1368683772161603e-13
2025-08-21,M1_M6,A_q2_aligned,1200.0,45402.51960665579,42200.604961796336,3201.9146448594565,838.2408969696041,1550.1696435185197,11870.20790190436,15899.23786950024,8628.835853056586,3130.635591172581,66480.47290509142,63619.96391408715,42681.77827727038,1.1368683772161603e-13
2025-08-22,M1_M6,A_q2_aligned,1200.0,27126.493886563607,22413.87489837942,4712.618988184186,1242.5036057884872,16474.13091791146,12820.835519178003,11814.612146521866,3130.635591172581,2839.8534304361797,38762.3617315335,38029.18862267932,22673.41503077612,1.1368683772161603e-13
2025-08-23,M1_M6,A_q2_aligned,1200.0,27591.940582281444,25525.200284428905,2066.740297852539,685.0198623218828,15010.551914775999,18385.033912665072,11165.878718042866,2839.8534304361797,8511.558428734988,44120.09585037838,44998.4529665789,24252.966426460825,1.1368683772161603e-13
2025-08-24,M1_M6,A_q2_aligned,1200.0,47725.944079965295,45121.63500655893,2604.309073406366,619.5959787584264,2364.6511600629265,18596.143161177504,16435.78449510196,8511.558428734988,8828.57080849945,67955.18217428736,69370.44544650632,43860.231132394256,2.2737367544323206e-13
2025-08-25,M1_M6,A_q2_aligned,1200.0,54207.71656027937,51472.64892770261,2735.067632576754,841.6946563474686,387.76412361110914,18852.467471965487,16913.96177250502,8828.57080849945,8884.710673482165,89688.17567144032,74427.87062932795,56105.08111063959,1.1368683772161603e-13
2025-08-26,M1_M6,A_q2_aligned,1200.0,46649.54527120363,44939.05843729168,1710.4868339119525,525.9315163888912,211.1369581790132,18800.130425994532,16909.553796284934,8884.710673482165,8895.845671992047,68344.07789836309,69245.6163896023,44310.64513348132,1.6342482922482304e-13
2025-08-27,M1_M6,A_q2_aligned,1200.0,49879.18941139946,48167.833971950844,1711.3554394486134,398.5881666666674,1966.3811035493848,18920.807116168104,17229.752519558988,8895.845671992047,8683.945541125626,69461.94967570559,73946.6796833925,44216.00977184849,1.1368683772161603e-13
2025-08-28,M1_M6,A_q2_aligned,1200.0,50173.78402098209,45996.90384429718,4176.880176684916,1264.3899805132698,108.31965416666577,14614.49241505519,18190.112851564973,8683.945541125626,3374.4079026258532,62853.36933139517,68495.39871172972,40576.896171750035,1.1368683772161603e-13
2025-08-29,M1_M6,A_q2_aligned,1200.0,24944.57291614466,23764.111872300666,1180.4610438439968,319.4229141861762,14986.115079022387,13478.685551563602,12149.602599901315,3374.4079026258532,3354.6061378718205,40913.14722234207,40157.33614821003,24097.983557050404,1.1368683772161603e-13
2025-08-30,M1_M6,A_q2_aligned,1200.0,27549.053119869117,25324.93395677899,2224.1191630901267,699.7198798704306,19364.94591504477,18126.747926887852,11494.845489363153,3354.6061378718205,8434.518111381982,45278.21915231988,44549.27855370731,25605.71761895896,1.1368683772161603e-13
2025-08-31,M1_M6,A_q2_aligned,1200.0,50149.9933945711,46323.8791895378,3826.114205033297,948.784590114612,1454.268552014135,19267.957509655513,16726.6081707768,8434.518111381982,9082.314472060025,68438.28152630234,71461.45335221621,44154.3306771629,1.4832579608992091e-13
2025-09-01,M1_M6,A_q2_aligned,1200.0,46906.610515041364,46895.887863529555,10.722651511809469,5.775734722224092,3981.4430398148156,16843.547564121392,13529.653236284932,9082.314472060025,10799.999999751853,77754.27577630515,71053.93703806109,48184.88634384618,1.1368683772161603e-13
2025-09-02,M1_M6,A_q2_aligned,1200.0,44803.47134530073,44803.471344219346,1.081378810795286e-06,3.7889960654181684e-07,2488.8053486111085,18354.036988708103,16518.633289837286,10799.999999751853,10799.999999751853,66038.86164565981,68386.65538911251,41971.861841970094,1.2789769243681803e-13
2025-09-03,M1_M6,A_q2_aligned,1200.0,45198.669295524436,45198.66929406568,1.458754304167087e-06,5.111262453283416e-07,2570.0076435185224,16521.871046959775,14869.68394248284,10799.999999751853,10799.999999520966,70805.1614393738,68796.55868401332,45044.83249021994,4.3570480556809343e-08
2025-09-04,M1_M6,A_q2_aligned,1200.0,41906.521294982944,41906.521294982944,0.0,0.0,2359.17842407407,13941.534437827626,16035.183724719373,10799.999999520966,7123.533113425542,63273.292559293186,61382.289751543256,42396.638690158594,1.1368683772161603e-13
2025-09-05,M1_M6,A_q2_aligned,1200.0,21346.183124880685,21336.637464886444,9.545659994240513,3.359964799099089,21296.53846422427,14551.70686508776,13081.182850308247,7123.533113425542,7139.71694242547,35858.26065672215,34901.94476452147,21689.989435903764,1.1368683772161603e-13
2025-09-06,M1_M6,A_q2_aligned,1200.0,23891.33178606742,23830.661549200755,60.67023686666779,21.257966666667226,20829.62886086064,18077.69068124704,12797.472210498192,7139.71694242547,10799.99999975326,41532.681282715894,41134.67630859601,23902.158038964953,1.1368683772161603e-13
2025-09-07,M1_M6,A_q2_aligned,1200.0,45316.70204099036,45316.70204099036,3.353761712787673e-12,1.5686443932589677e-12,2139.367474074072,18076.8984274007,16269.208584661963,10799.99999975326,10799.999999751853,65614.797741044,69385.02512464639,42476.65730825541,1.1368683772161603e-13
2025-09-08,M1_M6,A_q2_aligned,1200.0,46360.94925372878,46175.89367117395,185.0555825548304,77.0342874859613,1429.18155324074,18249.642983010483,16424.678684708106,10799.999999751853,10799.99999975326,71020.98949728838,70705.13065120672,44532.39395868117,1.7053025658242404e-13
2025-09-09,M1_M6,A_q2_aligned,1200.0,41887.41619814948,41887.41619814948,0.0,0.0,2665.9572396216786,19249.463902539836,17324.517512287184,10799.99999975326,10799.999999751853,61265.42122177141,63427.56039287374,39613.89752253922,1.1368683772161603e-13
2025-09-10,M1_M6,A_q2_aligned,1200.0,46291.94884049524,46241.849239131814,50.09960136342518,17.62529318587491,246.37308440405678,19718.354902891948,17915.701890171968,10799.999999751853,10621.666009982164,72511.63184169104,71060.57177818971,45225.4914686522,1.1368683772161603e-13
2025-09-11,M1_M6,A_q2_aligned,1200.0,41217.28108634432,41217.28108634432,0.0,0.0,2511.8566796296263,14283.006883033506,16845.354169591414,10621.666009982164,6415.153696482181,66342.79719460488,58519.59846574387,43394.5998396953,1.1368683772161603e-13
2025-09-12,M1_M6,A_q2_aligned,1200.0,20868.77508494032,20868.77508494032,0.0,0.0,17899.805329127852,14451.14755670116,12729.601340089768,6415.153696482181,6706.538040982949,35190.51320291081,35329.45717161391,20693.804621691146,1.1368683772161603e-13
2025-09-13,M1_M6,A_q2_aligned,1200.0,22953.99658893879,22953.996588938786,3.240074875066057e-12,1.5154700070467993e-12,21392.6842464118,18618.30540599038,12873.075873900805,6706.538040982949,10799.99999975326,40283.38777991064,40425.55867833335,22789.450550062393,1.1368683772161603e-13
2025-09-14,M1_M6,A_q2_aligned,1200.0,46842.837709697415,46798.657718377974,44.17999131944387,20.354494444444178,2412.490005546243,18253.023790436648,16529.165569384186,10799.99999975326,10693.06846822987,75964.41139865253,70998.81614438523,48289.81030733747,1.7053025658242404e-13
2025-09-15,M1_M6,A_q2_aligned,1200.0,41444.49978533106,39981.63712773105,1462.8626576000079,335.9726986111132,1354.8407374611784,19546.386820437314,18131.316882073726,10693.06846822987,10124.313073474925,60825.75761444217,61717.73263523594,39013.52245884924,1.1368683772161603e-13
2025-09-16,M1_M6,A_q2_aligned,1200.0,44039.89514808614,44004.6178498674,35.27729821874886,14.829104166666298,2131.3207324074097,18620.701492004217,17012.948191497773,10124.313073474925,9856.23957706513,73160.42255634154,67430.24555865326,45531.78518555222,1.1368683772161603e-13
2025-09-17,M1_M6,A_q2_aligned,1200.0,44212.39720269443,43495.440515744434,716.956686949998,301.1108666666658,638.7352655749853,19183.1587340139,17099.93323855238,9856.23957706513,10030.069581660982,69065.98139737523,66834.69779327222,43881.564875937,1.1368683772161603e-13
2025-09-18,M1_M6,A_q2_aligned,1200.0,42709.839551471574,42640.26845715907,69.57109431250105,32.351125000000486,1847.0983263888907,14838.642269901246,17660.656483521852,10030.069581660982,5491.275181612993,56818.61395126722,63386.57627883917,37536.026228236435,1.7053025658242404e-13
2025-09-19,M1_M6,A_q2_aligned,1200.0,20043.204624758197,20013.871221417725,29.333403340472245,11.57546621500156,13547.475218560958,14697.145480110337,12437.980255086597,5491.275181612993,6323.429261520352,34536.02621977389,34288.79534404869,20008.72351831926,1.1368683772161603e-13
2025-09-20,M1_M6,A_q2_aligned,1200.0,22551.236215322657,21835.753184474044,715.4830308486137,198.9535819444452,14180.771711072299,19398.076713324066,13352.124846007153,6323.429261520352,10651.685281650973,39190.206192817255,38656.84583123529,21973.65717407211,1.1368683772161603e-13
2025-09-21,M1_M6,A_q2_aligned,1200.0,42549.75163114266,42543.61334715516,6.138283987503811,2.7945750000017346,1749.5317236111111,17780.663024334404,16716.092738495856,10651.685281650973,9899.594443685253,67883.64962278232,66650.46538985659,42715.306073442094,1.7053025658242404e-12
2025-09-22,M1_M6,A_q2_aligned,1200.0,44939.05683345152,41752.56806700222,3186.4887664493026,1185.8410402777781,495.2634291666654,19165.71294135399,17947.381122569866,9899.594443685253,9163.585412234912,69770.90641876124,63126.72153341827,43809.556495320314,1.1368683772161603e-13
2025-09-23,M1_M6,A_q2_aligned,1200.0,43163.69696692258,42451.12119580344,712.5757711191416,204.87024444444194,199.8740924382653,20285.949881560577,18297.755122569866,9163.585412234912,9120.999831516487,69102.3488518689,66926.53374245217,43125.40425146962,1.1368683772161603e-13
2025-09-24,M1_M6,A_q2_aligned,1200.0,43854.29594433841,41926.45094918377,1927.844995154644,670.0015079593613,492.35651499143614,20113.257948583498,17830.24495746632,9120.999831516487,9407.383281944174,61015.17352958367,65201.61233897178,38415.2680176461,1.1368683772161603e-13
2025-09-25,M1_M6,A_q2_aligned,1200.0,42716.73423567448,41606.862991597445,1109.8712440770303,306.50300428688365,2207.4160763888885,14275.43141953697,17222.687873013267,9407.383281944174,4795.939605830192,60381.350525996444,63095.40756264511,38881.446540287245,1.687538997430238e-13
2025-09-26,M1_M6,A_q2_aligned,1200.0,19132.231661133505,18657.570052274066,474.6616088594378,178.76128597068512,11667.92095352446,14385.403807445959,12394.469940682784,4795.939605830192,5378.213465983219,33973.926174128384,32616.075635663005,19245.660149019066,1.1368683772161603e-13
2025-09-27,M1_M6,A_q2_aligned,1200.0,22325.14895198521,20891.19545501785,1433.9534969673605,409.512916666667,13311.096784683408,18862.120162821262,13262.946494618267,5378.213465983219,9292.01869429363,37418.441268598166,37845.98768321713,20320.532592095304,1.1368683772161603e-13
2025-09-28,M1_M6,A_q2_aligned,1200.0,45691.39594619015,44375.420826985566,1315.9751192045828,337.72297262774646,754.6879833333322,20177.463793554947,18301.502611616444,9292.01869429363,9142.563973515524,65414.96899979761,69792.29295877834,40772.965970845675,1.1368683772161603e-13
2025-09-29,M1_M6,A_q2_aligned,1200.0,48502.11358433924,40152.017427034894,8350.096157304342,2383.388689697099,0.21134999999999998,19838.80883629428,18500.12433078306,9142.563973515524,8462.46727586727,66324.4332923049,62574.69595475012,41269.50308360523,1.2789769243681803e-13
2025-09-30,M1_M6,A_q2_aligned,1200.0,48302.73949045886,43560.104509228746,4742.634981230111,1489.0919815371958,137.94067083333172,21536.602927150903,19219.5684986484,8462.46727586727,8634.67873581721,65640.02650614096,68160.46660196113,41209.755852769944,2.2737367544323206e-13
2025-10-01,M1_M6,A_q2_aligned,1200.0,38141.6893127168,37676.01315982097,465.6761528958339,205.72736111111124,3754.7533083333356,20517.62728017228,16956.832644618265,8634.67873581721,10225.338032378828,61744.63654842242,59233.482720641216,38232.41861109256,1.2789769243681803e-13
2025-10-02,M1_M6,A_q2_aligned,1200.0,38015.990728326986,36796.263650025605,1219.7270783013846,404.960029283027,1756.7506228144744,14752.724359384409,17078.59709513114,10225.338032378828,6218.579212553186,62077.372820611265,52514.58805467523,39666.05695243343,1.1368683772161603e-13
2025-10-03,M1_M6,A_q2_aligned,1200.0,18343.61679112781,15879.31856542781,2464.298225700001,757.593611111111,19068.611190238964,14857.06866451115,13244.702022913592,6218.579212553186,6352.0903383490295,28563.922207506334,28869.46651921482,15435.820534476383,1.1368683772161603e-13
2025-10-04,M1_M6,A_q2_aligned,1200.0,21434.53976426208,18380.105298001665,3054.4344662604162,943.2669402777783,15324.082844405628,19060.883362523135,13488.134030555015,6352.0903383490295,10217.090389736644,34893.11866488232,34302.76585937361,18657.61943880977,1.1368683772161603e-13
2025-10-05,M1_M6,A_q2_aligned,1200.0,40241.790257632245,39137.08253625985,1104.7077213724,439.30166203621695,936.4346110722961,19045.50308452035,17172.78259853988,10217.090389736644,10183.53881089366,66138.5035182781,59153.40951268136,40789.734909659375,1.7053025658242404e-12
2025-10-06,M1_M6,A_q2_aligned,1200.0,41098.566441614355,38369.009924068174,2729.5565175461843,906.4656228982253,79.32007587524613,19311.310829786667,17570.46497819358,10183.53881089366,9982.96056547013,57751.305812917046,60083.481386073174,36517.911651550596,1.6697754290362354e-13
2025-10-07,M1_M6,A_q2_aligned,1200.0,41100.04819036187,40287.960009114424,812.0881812474455,302.7158529303834,722.487597408543,19593.141884159464,17442.109416463343,9982.96056547013,10185.049376008003,60382.93830113203,62841.57304682234,37603.55501795619,1.1368683772161603e-13
2025-10-08,M1_M6,A_q2_aligned,1200.0,39449.85401889496,36704.39477581765,2745.459243077309,784.0669716862254,65.02513333333124,19169.51882023434,17691.60096562958,10185.049376008003,9722.266877021397,57190.42147849998,58622.21803145512,35616.75116514255,1.1368683772161603e-13
2025-10-09,M1_M6,A_q2_aligned,1200.0,41160.41391518871,37208.924127633916,3951.4897875547886,1000.1769728582776,881.9417902389634,15237.021571192612,17610.905485069867,9722.266877021397,5613.850423389486,63005.33246220669,54135.00437634241,39816.081284666,1.1368683772161603e-13
2025-10-10,M1_M6,A_q2_aligned,1200.0,18990.839950550322,16093.476135331908,2897.363815218415,833.3382103236423,19085.91531455684,14794.093222378766,13101.545134926502,5613.850423389486,5838.518408640595,30520.40080176794,29812.930741199412,16397.671811013388,1.1368683772161603e-13
2025-10-11,M1_M6,A_q2_aligned,1200.0,19186.263892941846,18143.20901304127,1043.0548799005783,339.50930006010356,14221.74029672044,19053.067141989606,13466.769985099256,5838.518408640595,9718.62302337936,34898.27026303114,34682.36853807834,18241.894275940955,1.7053025658242404e-12
2025-10-12,M1_M6,A_q2_aligned,1200.0,40939.28487166544,37920.79501408947,3018.4898575759717,904.2205363809429,52.47159027778193,19634.158944546183,17815.35374429192,9718.62302337936,9566.18996748229,61222.572025648115,60888.25339521062,37651.47197682143,1.1368683772161603e-13
2025-10-13,M1_M6,A_q2_aligned,1200.0,43662.04975166224,38730.94203345474,4931.107718207499,1604.1497413562658,285.18656781768493,20010.988138577763,18024.394494740707,9566.18996748229,9550.900175777802,63596.38153031498,59004.92531062539,39311.71759339323,1.7053025658242404e-13
2025-10-14,M1_M6,A_q2_aligned,1200.0,45313.90859623079,41326.19783725883,3987.710758971962,1284.777715433534,853.6982791278471,20442.901927804884,18339.390408336654,9550.900175777802,9613.324935241195,66694.97001091653,63995.89741608185,41347.82756648601,1.1368683772161603e-13
2025-10-15,M1_M6,A_q2_aligned,1200.0,46371.48137839217,40402.58053052004,5968.9008478721325,2114.200019965451,17.01058333333335,20509.722036906474,18759.197100696147,9613.324935241195,9296.625707903975,68541.10864172954,62886.11513941144,42109.74418956438,1.1368683772161603e-13
2025-10-16,M1_M6,A_q2_aligned,1200.0,42939.85995052997,39213.115989054975,3726.7439614749965,1152.778388650598,647.3513831790156,17240.05339168621,19090.647469050244,9296.625707903975,5528.667081586597,60722.2715546915,61124.53543532791,38401.66369400917,1.1368683772161603e-13
2025-10-17,M1_M6,A_q2_aligned,1200.0,17746.01771074946,16231.423582864834,1514.5941278846262,427.0508117049473,12437.144007130784,14828.913712507989,13545.815154828912,5528.667081586597,5318.066964579916,28919.694798424178,29925.407183897856,14936.828621908013,1.1368683772161603e-13
2025-10-18,M1_M6,A_q2_aligned,1200.0,20154.21497101557,18503.644043083907,1650.5709279316657,521.4583991073783,12648.066045882137,18824.04355173478,12861.261849053953,5318.066964579916,9619.162341606441,35675.84605964978,34731.137856759175,18797.01784844986,1.1368683772161603e-13
2025-10-19,M1_M6,A_q2_aligned,1200.0,46287.08068063062,40609.645455108664,5677.435225521959,1764.8965877316891,0.03223333333333333,21036.105551765548,19397.005884203507,9619.162341606441,9129.524874003657,66289.69702225355,64580.760706972535,41185.60907967533,1.1368683772161603e-13
2025-10-20,M1_M6,A_q2_aligned,1200.0,45533.05762758946,43037.623269246265,2495.4343583431923,665.9286684300307,85.44817299382666,20953.12910202919,18855.94834007712,9129.524874003657,9131.49376262327,71200.17680877027,67659.23994759782,44385.09829954307,2.2737367544323206e-13
2025-10-21,M1_M6,A_q2_aligned,1200.0,46387.02507017118,43452.7626020987,2934.262468072475,853.3024183944934,190.39036388888894,21374.826369082148,19102.738651377294,9131.49376262327,9273.379975939388,70070.82192629827,69378.12402457841,43157.52847184872,1.1368683772161603e-13
2025-10-22,M1_M6,A_q2_aligned,1200.0,45321.40751562735,41649.7198367892,3671.6876788381514,921.0049872019231,164.5262027777777,20448.48587784056,18933.077495775113,9273.379975939388,8715.30099762642,65915.24449265181,67093.89447246122,40670.549609614114,1.5987211554602254e-13
2025-10-23,M1_M6,A_q2_aligned,1200.0,48444.97281255893,42252.953947092254,6192.018865466678,1979.9703583371154,1.6408666666670229,18001.709228059073,19239.45438870854,8715.30099762642,5513.056276234042,73558.5685022466,60858.65737850964,45663.923276870555,3.410605131648481e-12
2025-10-24,M1_M6,A_q2_aligned,1200.0,19170.39655970999,16175.584830778482,2994.8117289315082,833.2198206711414,11603.484126388888,15201.73316811267,13894.93680147372,5513.056276234042,5288.137221992451,30553.00476737054,30918.170296045555,15856.736028551184,1.1368683772161603e-13
2025-10-25,M1_M6,A_q2_aligned,1200.0,20176.952932228967,17938.641847623076,2238.31108460589,735.8696323812455,10533.522169444444,18593.628934192267,13417.126841705569,5288.137221992451,8784.70895028575,34727.90204543012,34936.87356753365,17726.043233819382,1.1368683772161603e-13
2025-10-26,M1_M6,A_q2_aligned,1200.0,49396.552865830774,42650.956633931324,6745.596231899449,2240.588259042603,38.777354166666626,21477.614951329982,19038.81943780554,8784.70895028575,9091.485741855178,71529.24174791932,65493.39748417421,43852.151074008645,1.1368683772161603e-13
2025-10-27,M1_M6,A_q2_aligned,1200.0,44404.35527265182,43074.480293398556,1329.8749792532624,381.94096476779583,487.4167814814753,21113.1134024685,19157.711950625355,9091.485741855178,8927.14228948905,64777.38755805603,67786.43682372032,40129.639614623244,1.1368683772161603e-13
2025-10-28,M1_M6,A_q2_aligned,1200.0,45855.87673694944,43134.603934593455,2721.2728023559825,963.2079852090891,65.39780972222167,20638.953413125368,18586.995813405563,8927.14228948905,8914.558804971857,64704.66287341957,68142.63827766804,40064.191939175485,1.1368683772161603e-13
2025-10-29,M1_M6,A_q2_aligned,1200.0,48256.06696691508,44228.18375793529,4027.883208979798,980.1236914561521,87.84685833333376,21382.022598462587,19728.076685826854,8914.558804971857,8404.107795445658,71964.7691492508,71403.65086279692,43803.62679937282,2.2737367544323206e-13
2025-10-30,M1_M6,A_q2_aligned,1200.0,44800.33704100802,40068.181812328316,4732.1552286797,1677.319792918512,0.029933333333333333,18560.460390849737,19503.512891904153,8404.107795445658,5453.59886808142,60625.909085851876,62804.86902747392,37766.86023246773,1.1368683772161603e-13
2025-10-31,M1_M6,A_q2_aligned,1200.0,20168.855113427395,16682.072474019857,3486.7826394075378,993.0449110016136,6649.632234777499,15633.521415774092,13910.824791711477,5453.59886808142,5621.562700492777,32329.74971296286,31569.12676314189,16976.30358971334,2.2737367544323206e-13
2025-11-01,M1_M6,A_q2_aligned,1200.0,21490.54098440483,18134.208131492887,3356.3328529119417,989.9585132393698,8546.168854207766,18521.491898637552,13820.651393687755,5621.562700492777,8624.347002630204,34558.96068506692,35319.721643168334,17607.552064772415,1.1368683772161603e-13
2025-11-02,M1_M6,A_q2_aligned,1200.0,49371.73587814787,44577.80890061766,4793.926977530209,1153.7685441673898,242.16008379629568,21898.715188171365,19844.2744337201,8624.347002630204,8481.590442412295,69608.33133930711,71191.89888837782,42787.07750039057,1.7053025658242404e-13
2025-11-03,M1_M6,A_q2_aligned,1200.0,50051.63735743456,44458.727065240746,5592.910292193819,1420.4559749589862,206.57937475414863,21745.544687131543,19424.516130483862,8481.590442412295,8635.987687768598,74853.06324366372,71348.96780258736,45570.10884026303,1.7053025658242404e-12
2025-11-04,M1_M6,A_q2_aligned,1200.0,49354.14489895332,43459.736395325104,5894.408503628215,1371.3044212380264,352.08570416666856,20756.627718840755,18846.762639232365,8635.987687768598,8461.22157497164,68688.58736353849,70216.41561952076,42001.91836449427,1.1368683772161603e-13
2025-11-05,M1_M6,A_q2_aligned,1200.0,52357.16502894131,45269.158515323885,7088.0065136174235,1946.1731913518963,233.55123333333304,21973.09466678789,19686.854253341433,8461.22157497164,8554.963023725317,77113.82851841868,70937.39549669425,47181.7034292954,1.7053025658242404e-12
2025-11-06,M1_M6,A_q2_aligned,1200.0,49020.811634434634,44408.46501530709,4612.346619127547,1227.2279518063447,0.0,19305.326772804732,20284.687478033968,8554.963023725317,5487.666078064567,68813.45296942838,70386.31763186245,42567.048338174114,1.1368683772161603e-13
2025-11-07,M1_M6,A_q2_aligned,1200.0,20196.83482306567,16885.42310348893,3311.4117195767385,912.7715256044294,7847.8575490352605,16675.586446783298,14793.800021642572,5487.666078064567,5713.48198617913,32139.221471791225,32465.485212924985,16458.47973646516,1.1368683772161603e-13
2025-11-08,M1_M6,A_q2_aligned,1200.0,20481.183559901317,18921.974883788742,1559.2086761125765,501.0441351758036,7877.7135179579755,18899.284208157915,14361.443101823823,5713.48198617913,8504.627030009458,34987.074047980124,36414.649522950815,17810.572005120794,1.1368683772161603e-13
2025-11-09,M1_M6,A_q2_aligned,1200.0,49589.20683896846,45539.09482616231,4050.1120128061443,1227.1964889094506,306.1186694444454,22429.208192733033,20249.60480663607,8504.627030009458,8437.884595198546,74180.9908533278,73484.53265494513,45419.26290639638,1.7053025658242404e-12
2025-11-10,M1_M6,A_q2_aligned,1200.0,52703.55548126553,48431.82958106541,4271.72590020012,1117.3390500552432,37.76593333333335,22703.95049681767,20423.934657414728,8437.884595198546,8448.025798001365,74989.89699297624,76964.73819857485,46156.694905150114,1.1368683772161603e-13
2025-11-11,M1_M6,A_q2_aligned,1200.0,50307.59209734547,46468.41959817038,3839.172499175091,928.7147436550893,51.462866666665946,22405.222799709703,20264.163995938405,8448.025798001365,8343.182088405067,77263.43767336715,73600.79471663124,47773.34838651973,1.7053025658242404e-12
2025-11-12,M1_M6,A_q2_aligned,1200.0,50367.67420325024,46756.33443842767,3611.339764822568,911.7245220439347,1.9741833333334853,22740.705243944914,20351.87395894274,8343.182088405067,8464.15055158294,73817.00524736404,74637.70871826004,45221.11878749809,1.7053025658242404e-13
2025-11-13,M1_M6,A_q2_aligned,1200.0,50787.757276961944,45260.28965090487,5527.4676260570695,1556.2669206142434,93.0465736111124,20053.656838965282,20106.251932024396,8464.15055158294,6294.869421426409,69133.92086508761,71413.93851609214,43022.9137536286,1.3145040611561853e-13
2025-11-14,M1_M6,A_q2_aligned,1200.0,21759.62466834891,19276.055184070596,2483.5694842783173,753.9330833993354,6561.472598753779,16291.362385810473,14720.528120079689,6294.869421426409,6233.413745997032,32586.168462637663,35306.3769720944,17050.754452186935,1.1368683772161603e-13
2025-11-15,M1_M6,A_q2_aligned,1200.0,21213.36428144041,18414.400000095826,2798.964281344583,810.4197917003969,3964.8170589917017,19070.773231228308,15071.982000012124,6233.413745997032,8438.273800339397,36091.37810167673,35663.356952838585,18585.244484773055,1.1368683772161603e-13
2025-11-16,M1_M6,A_q2_aligned,1200.0,52299.55131354767,48410.67756955675,3888.873743990925,1063.097562620384,25.849400000000088,23047.885666025744,20819.536533061164,8438.273800339397,8357.69956255628,74267.87179815474,76777.64943947134,45705.78999322711,2.2737367544323206e-13
2025-11-17,M1_M6,A_q2_aligned,1200.0,51384.16121407446,49291.61759223257,2092.54362184189,658.4626029629587,99.91132222222008,22844.079297776494,20314.536472934244,8357.69956255628,8616.094430019784,71304.79930570169,77042.50947958705,44075.853851340966,1.474376176702208e-13
2025-11-18,M1_M6,A_q2_aligned,1200.0,52818.91331964622,47239.48303676356,5579.430282882662,1654.8642075779553,0.0,23102.373651229478,20986.040230393017,8616.094430019784,8411.701726274552,74752.61262666524,75923.34294582135,45901.341998906166,2.2737367544323206e-13
2025-11-19,M1_M6,A_q2_aligned,1200.0,53472.69657828329,50695.55201435728,2777.1445639260155,823.0751407865428,0.0,22640.24353967458,20468.17665066299,8411.701726274552,8314.77004723601,74134.05388446285,78992.30414059224,45592.7128994824,1.7053025658242404e-12
2025-11-20,M1_M6,A_q2_aligned,1200.0,51587.19916997617,47316.675587592916,4270.523582383257,1105.1470818668827,7.495416666666642,21745.72860236292,21418.270694185674,8314.77004723601,6367.739931016243,71642.58811620536,74642.35294315807,44370.5001945357,1.1368683772161603e-13
2025-11-21,M1_M6,A_q2_aligned,1200.0,20000.312459821464,17929.550042593874,2070.7624172275914,736.2502803313484,3464.0083081401963,16602.318099798387,14725.95727800408,6367.739931016243,6595.5599129412985,33342.49481161973,33760.63591248548,17430.809905705148,1.1368683772161603e-13
2025-11-22,M1_M6,A_q2_aligned,1200.0,21358.19852366713,18855.16943739078,2503.029086276351,800.7149636586977,3197.29387037037,18979.04008053749,15403.937694618264,6595.5599129412985,8363.482233606177,36956.12467021035,36492.59324891088,18924.311239687773,1.1368683772161603e-13
2025-11-23,M1_M6,A_q2_aligned,1200.0,52313.747446417736,49509.36354211948,2804.383904298259,836.615317795246,188.1224631026619,22882.410434189682,20546.997107776442,8363.482233606177,8413.206185836822,74714.43386182096,77786.22655159955,46072.95806962934,2.2737367544323206e-13
