time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,forecast_load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time
20:40,0.0,0.0,0.0,455.06669999999997,455.06669999999997,0.0,0.0,0.0,455.06669999999997,0.0,0.0,2175.622123622132,0.0,18:00
20:50,0.0,0.0,0.0,454.01236666666665,454.01236666666665,0.0,0.0,0.0,454.01236666666665,0.0,0.0,1697.051068772074,0.0,18:00
21:00,459.405,459.405,459.405,459.405,459.405,0.0,0.0,0.0,0.0,0.0,0.0,1697.051068772074,0.0,18:00
21:10,497.4207666666667,497.4207666666667,497.4207666666667,497.4207666666667,497.4207666666667,0.0,0.0,0.0,0.0,0.0,0.0,1697.051068772074,0.0,18:00
21:20,503.28313333333335,503.28313333333335,503.28313333333335,503.28313333333335,503.28313333333335,0.0,0.0,0.0,0.0,0.0,0.0,1697.051068772074,0.0,18:00
21:30,477.5566666666667,477.5566666666667,477.5566666666667,477.5566666666667,477.5566666666667,0.0,0.0,0.0,0.0,0.0,0.0,1697.051068772074,0.0,18:00
21:40,0.0,7.645202777779161,7.645202777779161,479.13595,479.13595,0.0,0.0,0.0,471.4907472222208,0.0,0.0,1200.0561831330988,0.0,18:00
21:50,450.2041,450.2041,450.2041,450.2041,450.2041,0.0,0.0,0.0,0.0,0.0,0.0,1200.0561831330988,0.0,18:00
22:00,1225.4183333333333,1225.4183333333333,1225.4183330979256,392.08500000000004,392.08500000000004,0.0,0.0,833.3333330979256,0.0,0.0,0.0,1990.6255979518662,0.0,18:00
22:10,1205.10315,1205.10315,1205.1031497645931,371.76981666666666,371.76981666666666,0.0,0.0,833.3333330979266,0.0,0.0,0.0,2781.1950127706345,-1.1368683772161603e-13,18:00
22:20,363.57821666666666,363.57821666666666,363.57821666666666,363.57821666666666,363.57821666666666,0.0,0.0,0.0,0.0,0.0,0.0,2781.1950127706345,0.0,18:00
22:30,1192.4899999999998,1192.4899999999998,1192.4899999999998,359.15666666666664,359.15666666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,3571.764427812729,-1.1368683772161603e-13,18:00
22:40,1215.38405,1215.38405,1215.38405,382.05071666666663,382.05071666666663,0.0,0.0,833.3333333333333,0.0,0.0,0.0,4362.333842854824,0.0,18:00
22:50,1250.50175,1250.50175,1250.50175,417.16841666666664,417.16841666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,5152.903257896919,0.0,18:00
23:00,1265.1299999999999,1265.1299999999999,1265.1299999999999,431.7966666666667,431.7966666666667,0.0,0.0,833.3333333333333,0.0,0.0,0.0,5943.472672939014,0.0,18:00
23:10,525.7534149028552,525.7534144366286,525.7534142012222,406.46494999999993,406.46494999999993,0.0,0.0,119.2884642012223,0.0,0.0,0.0,6056.63964657681,-2.842170943040401e-14,18:00
23:20,1234.2931999999998,1234.2931999999998,1234.2931999999998,400.95986666666664,400.95986666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,6847.209061618905,0.0,18:00
23:30,1243.2783333333332,1243.2783333333332,1243.2783330979269,409.945,409.945,0.0,0.0,833.3333330979268,0.0,0.0,0.0,7637.778476437674,1.1368683772161603e-13,18:00
23:40,1220.5700333333332,1220.5700333333332,1220.5700330979269,387.2367,387.2367,0.0,0.0,833.3333330979268,0.0,0.0,0.0,8428.347891256442,1.1368683772161603e-13,18:00
23:50,454.71015,454.71015,454.71015,454.71015,454.71015,0.0,0.0,0.0,0.0,0.0,0.0,8428.347891256442,0.0,18:00
0:00+1,580.8233333333333,580.8233333333333,580.8233333333333,580.8233333333333,580.8233333333333,0.0,0.0,0.0,0.0,0.0,0.0,8428.347891256442,0.0,18:00
