date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,73,12:20,0.9722416666667186,0.9722416666667186,663.0938,1089.4810666666667,427.35950833333345,0.0,0.0,0.0,6496.62759456178,1.7921949192446633,5.3147800618081025,0.012634834041818976,51439.32577536801,1.1368683772161603e-13
2025-02-01,74,12:30,0.0,0.0,594.0216666666666,1052.4125,458.39083333333326,0.0,0.0,0.0,6931.49532212457,1.7918672846279942,5.3328288827316,0.01273837499320507,51438.93791085836,0.0
2025-02-01,75,12:40,493.94321309523787,382.34973333333335,601.1141666666666,1052.0977666666665,833.3333333333333,0.0,0.0,0.0,7722.064737166665,1.7916398525597694,5.354266430520084,0.012221499986480922,51438.57943941236,-1.1368683772161603e-13
2025-02-01,76,12:50,0.0,0.0,633.3353666666667,1058.98975,425.65438333333327,0.0,0.0,0.0,8125.8759413769885,1.791789182334648,5.391056337198028,0.012373667035717517,51438.65318610773,0.0
2025-02-01,77,13:00,7.549523809523748,0.0,638.6816666666666,1052.225,290.6296353609312,0.0,122.91369797240208,0.0,8401.591422362415,1.7912453010676428,5.408762849877129,0.012439041980542243,51439.11876914918,-5.684341886080802e-14
2025-02-01,78,13:10,0.0,0.0,619.3742333333332,1041.0229166666666,421.64868333333334,0.0,0.0,0.0,8801.602485885738,1.7910190755273119,5.427900587417279,0.012707791000138968,51439.28672515737,0.0
2025-02-01,79,13:20,0.0,0.0,606.5044,1029.2288333333331,422.7244333333331,0.0,0.0,0.0,9202.63409546694,1.7914465534404433,5.462826020613264,0.01242870802525431,51438.97441410708,0.0
2025-02-01,80,13:30,0.0,0.0,607.0133333333333,1017.28125,113.07308982541726,0.0,297.19482684124944,0.0,9309.904647243278,1.792949433225894,5.532148074351381,0.012590500002261251,51438.488630876156,-1.4210854715202004e-14
2025-02-01,81,13:40,0.0,0.0,606.3183333333333,998.79405,302.6862438840788,0.0,89.7894727825879,0.0,9597.058031365748,1.7927986301570509,5.5459178539565555,0.012246791971847415,51438.749496489276,5.684341886080802e-14
2025-02-01,82,13:50,13.449829761904539,0.0,624.9272166666666,948.6343499999999,2.0913504801638574,0.0,321.6157828531695,0.0,9599.04206063665,1.791863249727723,5.534064116605534,0.012399209022987634,51439.647985018055,3.907985046680551e-14
2025-02-01,83,14:00,0.0,0.0,641.645,875.1875,233.54250000000002,0.0,0.0,0.0,9820.599929771612,1.7911317611852098,5.52698424549494,0.012277500005438924,51440.45570412608,0.0
2025-02-01,84,14:10,0.0,0.0,612.7233833333332,815.6234166666666,202.90003333333334,0.0,0.0,0.0,10013.087802568838,1.7905479249404028,5.51992304801066,0.012168375018518418,51440.84225819314,0.0
2025-02-01,85,14:20,0.0,0.0,603.26775,769.5365666666667,166.2688164312642,0.0,2.3540246729680803e-07,0.0,10170.824251703805,1.790202590230997,5.518679756253071,0.012300459027756006,51456.31694491274,0.0
2025-02-01,86,14:30,0.0,0.0,610.8116666666666,727.3999999999999,116.58833309792885,0.0,2.354043999730493e-07,0.0,10281.42965606136,1.7902013916627513,5.5306480307114825,0.011722000024747103,51485.986234448814,0.0
2025-02-01,87,14:40,0.0,0.0,571.6230833333333,684.0674,112.44431643126008,0.0,2.35406659498949e-07,0.0,10388.103701020404,1.7899870020618227,5.537971140317598,0.012043541995808482,51486.93804627025,-1.4210854715202004e-14
2025-02-01,88,14:50,0.0,0.0,554.5942,648.3614333333333,93.76723309792,0.0,2.3541325333553687e-07,0.0,10477.05910896481,1.7896136145763022,5.538046758883187,0.012135791999753565,51476.22222083752,-1.4210854715202004e-14
2025-02-01,89,15:00,0.0,0.0,578.9233333333333,614.7249999999999,35.80166666666662,0.0,0.0,0.0,10511.023552173849,1.7891883570379539,5.533673820539791,0.012277375033590943,51482.42332775132,0.0
2025-02-01,90,15:10,37.11036547619062,37.11036524077952,593.8219999999999,565.39285,8.681215240779588,0.0,0.0,0.0,10519.259276079558,1.788514556150285,5.520155646550136,0.012954792007803917,51490.53665007607,-8.881784197001252e-15
2025-02-01,91,15:20,84.56344226190481,84.56344226190481,603.3700333333334,505.4359666666667,0.0,13.370624404761884,0.0,0.0,10505.165400460332,1.7876492558899262,5.500254829895268,0.013069375010672957,51505.174810986355,0.0
2025-02-01,92,15:30,126.7407142857142,126.7407142857142,608.655,450.63749999999993,0.0,31.276785714285836,0.0,0.0,10472.196773544945,1.7868069461623761,5.482372535763126,0.012553416017908603,51529.20193528033,0.0
2025-02-01,93,15:40,175.0611624999999,175.0611624999999,596.78865,413.62829999999997,0.0,8.099187500000085,0.0,0.0,10463.65948031269,1.786405677006965,5.476325699943353,0.011733458959497511,51537.14120183822,0.0
2025-02-01,94,15:50,231.19752857142856,231.1975283360271,570.11095,375.9729,37.05947833602707,0.0,0.0,0.0,10498.817188444544,1.7862276633586418,5.475044248112004,0.01263408298837021,51525.252342892134,-2.842170943040401e-14
2025-02-01,95,16:00,278.90184523809523,278.90184523809523,548.75,328.93125,59.08309523809521,0.0,0.0,0.0,10554.868334094053,1.785696922706992,5.467751641394381,0.012083165987860411,51509.77745932582,0.0
2025-02-01,96,16:10,302.7406041666667,302.7406041666667,554.0824,281.17404999999997,29.832254166666644,0.0,0.0,0.0,10583.169695365168,1.7851370858405953,5.458368980365006,0.011734459025319666,51506.70243407617,0.0
2025-02-01,97,16:20,348.9938589285714,348.9938586931679,559.0360666666666,240.44151666666667,30.39930869316801,0.0,0.0,0.0,10612.009011794658,1.784521541370751,5.445453953219174,0.011899666977114975,51498.82085474593,-1.4210854715202004e-14
2025-02-01,98,16:30,419.9383333333333,419.9383330979247,563.1066666666666,202.36249999999998,59.19416643125811,0.0,0.0,0.0,10668.165528830015,1.7840282793302809,5.433489156225829,0.011792708013672382,51477.345227550824,5.684341886080802e-14
2025-02-01,99,16:40,462.935693452381,462.9356932169759,580.2863,155.5190333333333,38.16842655030919,0.0,0.0,0.0,10704.375277611161,1.78386351725404,5.439483592001718,0.011519874969962984,51471.98693993549,8.526512829121202e-14
2025-02-01,100,16:50,447.1563595238095,447.1563592884113,532.8180166666666,106.71146666666667,21.049809288411353,0.0,0.0,0.0,10724.344880110226,1.7833999127370999,5.447290137662853,0.011282540974207222,51474.37430484663,-2.842170943040401e-14
