date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,118,19:50,0.0,0.0,444.76593333333335,0.0,0.0,444.76593333333335,0.0,0.0,4630.386579131595,0.8832317154792158,6.583458608126875,0.01091279200045392,59650.072745540354,0.0
2025-02-01,119,20:00,0.0,0.0,418.095,0.0,0.0,418.095,0.0,0.0,4189.6757530222285,0.883475783262247,6.578036832624559,0.011004375002812594,59619.57940644919,0.0
2025-02-01,120,20:10,0.0,0.0,436.7405166666666,0.0,0.0,436.7405166666666,0.0,0.0,3729.31082664043,0.8837090956036994,6.570536784442024,0.0109413749887608,59596.486412157436,0.0
2025-02-01,121,20:20,0.0,0.0,452.69785,0.0,0.0,452.69785,0.0,0.0,3252.1253940200113,0.8838836478939321,6.5635755389137325,0.010431375005282462,59590.604243071815,0.0
2025-02-01,122,20:30,0.0,0.0,449.9683333333333,0.0,0.0,449.9683333333333,0.0,0.0,2777.8171245922786,0.8840458279750373,6.5577940890277695,0.010838374990271404,59590.62821623898,0.0
2025-02-01,123,20:40,0.0,0.0,455.06669999999997,0.0,0.0,455.06669999999997,0.0,0.0,2298.1347048267635,0.8841436799466802,6.55096729870858,0.010596000007353723,59589.02355640105,0.0
2025-02-01,124,20:50,0.0,0.0,454.01236666666665,0.0,0.0,454.01236666666665,0.0,0.0,1819.5636499767052,0.8843148498653802,6.540139042648442,0.010196917020948604,59566.58713938733,0.0
2025-02-01,125,21:00,544.5295833333333,544.5295831005507,459.405,0.0,85.12458310055072,0.0,0.0,0.0,1900.3199202177107,0.884546327485962,6.526390696081223,0.010790416999952868,59533.72449170799,-2.842170943040401e-14
2025-02-01,126,21:10,504.78744166666667,504.78744166666667,497.4207666666667,0.0,7.3666749999999865,0.0,0.0,0.0,1907.3085617523768,0.8846299088605856,6.516705546101811,0.010611707984935492,59531.45647106655,0.0
2025-02-01,127,21:20,466.2493791666667,466.2493791666667,503.28313333333335,0.0,0.0,37.033754166666654,0.0,0.0,1868.2715572612376,0.8846311884565649,6.506735859373365,0.009910541994031519,59550.10598834388,0.0
