date,day_index,strategy,load_information_case,year_end_boundary,year_end_soc_kwh,settlement_rule,price_mode,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,g0_kwh,g_final_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,adjustment_count,locked_period_violations,max_balance_residual_kwh,max_simultaneous_cd_kwh2,runtime_seconds,max_x_minus_g_kwh,pass
2025-07-31,211,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,56165.63735107986,1747.5996661040642,2874.3018782750883,60787.538895459016,72974.45844342266,77912.29619438706,650.0888293514225,473.9737873418758,2720.112547453055,1853.6046921391062,3,0,1.1368683772161603e-13,0.0,5.094315877009649,0.0,True
2025-08-01,212,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,21666.190176496595,368.60829520611856,2972.6788416497175,25007.477313352432,41644.642442792974,40574.32471634349,890.2726321241429,15938.637229557657,1853.6046921391062,3552.643462884298,2,0,2.2737367544323206e-13,0.0,5.2478689849958755,0.0,True
2025-08-02,213,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,24241.47809378621,264.4783773722154,3446.633758481976,27952.590229640402,47474.2012970898,46644.36540813978,1223.44196580318,16775.739795331556,3552.643462884298,9519.965176006664,3,0,2.2737367544323206e-13,0.0,4.703821251998306,0.0,True
2025-08-03,214,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43430.35693316627,49.25179256135212,6022.68922112103,49502.29794684865,57477.45480547423,57625.79724761655,1465.8300147632922,581.8916082945182,9519.965176006664,2247.5827086317336,3,0,2.2737367544323206e-13,0.0,4.374525530001847,0.0,True
2025-08-04,215,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49059.888784834344,1671.480508502877,7852.326190043091,58583.6954833803,68248.87072504626,67859.10886503273,1776.179852426821,1014.8135233024706,2247.5827086317336,1834.2758430518238,3,0,1.1368683772161603e-13,0.0,5.195602020990918,0.0,True
2025-08-05,216,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50191.97269149963,609.8791201752256,1398.7599638927545,52200.6117755676,67054.86622730148,69657.83529072095,367.91084487336923,1355.8836375381763,1834.2758430518238,1606.1408115637246,3,0,1.3500311979441904e-13,0.0,4.548971937998431,0.0,True
2025-08-06,217,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,54179.98656416482,1461.7154106100288,1967.9454528388374,57609.64742761368,75747.96367130731,73863.23475821613,448.30794085726194,313.6369305555562,1606.1408115637246,2414.4705441813003,3,0,2.2737367544323206e-13,0.0,4.656133376003709,0.0,True
2025-08-07,218,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49651.94010093373,2363.07018105477,2566.30247188878,54581.312753877275,75766.11587680539,68165.5940442142,571.654570953933,2053.985254995867,2414.4705441813003,1738.0052418055072,3,0,1.1368683772161603e-13,0.0,4.93830809899373,0.0,True
2025-08-08,219,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,20602.713567462004,48.40122611477015,1055.6118968044543,21706.726690381227,39336.04704958373,39275.045649809574,296.4852721174396,20670.017141738535,1738.0052418055072,1883.5033672708742,3,0,1.7053025658242404e-13,0.0,5.242195356011507,0.0,True
2025-08-09,220,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,24127.54143579926,12.678601384755869,769.7342638282993,24909.954301012316,46097.012545228325,46095.1448980711,183.66874183548023,17668.459020794522,1883.5033672708742,8117.364749826968,3,0,1.1368683772161603e-13,0.0,4.328101184000843,0.0,True
2025-08-10,221,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,46556.84803272279,1029.9598847762013,3518.3666053904403,51105.17452288942,63541.68854680192,61326.84491599642,1140.438243835244,127.67779176950503,8117.364749826968,1624.5020174880312,3,0,2.2737367544323206e-13,0.0,5.300539945994387,0.0,True
2025-08-11,222,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50142.93393328091,824.0014841179883,2641.7906416342043,53608.7260590331,69489.66063396342,71600.59955322956,484.1394312058121,2252.004617438268,1624.5020174880312,2329.544857124022,3,0,2.2737367544323206e-13,0.0,4.645409677992575,0.0,True
2025-08-12,223,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,52343.6120901194,1153.3970094971066,2886.74754302954,56383.75664264605,74429.84863790446,72134.8900505681,663.6899859265993,1028.0098,2329.544857124022,2334.178334708171,3,0,1.1368683772161603e-13,0.0,4.915448990999721,0.0,True
2025-08-13,224,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50324.19737449907,1055.2932192773233,3427.2773212570637,54806.76791503345,67015.51626235984,70500.5324602217,713.590718099314,981.0359617283949,2334.178334708171,2612.2777084424797,3,0,1.1368683772161603e-13,0.0,4.730719714003499,0.0,True
2025-08-14,225,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50772.606179083996,1444.763314220074,2136.37962213047,54353.74911543454,67303.12401761685,70846.00599390252,405.8918656918727,1671.9501169753096,2612.2777084424797,1554.795352227509,3,0,7.546600500063505e-08,0.0,4.982970230004867,0.0,True
2025-08-15,226,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,20938.950550732803,462.2227126647268,2236.1208816089556,23637.294145006486,40665.14719194352,39577.86573769618,859.4674684857152,19939.40719301674,1554.795352227509,2026.463248473612,3,0,1.1368683772161603e-13,0.0,5.410054752996075,0.0,True
2025-08-16,227,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,24310.088097355598,957.90544661149,2075.489703307779,27343.483247274868,49127.06681780699,46692.73812313682,570.8459807171046,19684.52573766723,2026.463248473612,9378.888799029544,3,0,1.1368683772161603e-13,0.0,4.338526940002339,0.0,True
2025-08-17,228,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,46360.03335849202,933.3759404227939,3578.6223445441237,50872.03164345894,65103.628880097225,63070.09847056095,621.7861363276087,2852.671504783949,9378.888799029544,2357.025688320022,3,0,2.2737367544323206e-13,0.0,5.257173984995461,0.0,True
2025-08-18,229,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49746.45752769536,540.9770422898267,4664.032682990578,54951.46725297577,69348.91748652073,69064.39334400612,988.891443230249,1106.8018824074102,2357.025688320022,2396.701796529467,3,0,1.1368683772161603e-13,0.0,4.858263160000206,0.0,True
2025-08-19,230,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49845.34540694268,170.9944661343648,3422.064608216094,53438.40448129314,67984.62007963612,68676.4420392496,703.0756340337057,1490.1538972222231,2396.701796529467,2362.48770005558,3,0,2.2737367544323206e-13,0.0,4.926316673998372,0.0,True
2025-08-20,231,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,53111.2397816174,1567.9721274812457,3910.425564540159,58589.6374736388,76899.39479940054,74627.23229623,862.0561948111533,853.1362446426355,2362.48770005558,2261.334139192877,3,0,1.1368683772161603e-13,0.0,4.868420037004398,0.0,True
2025-08-21,232,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,49613.80759180791,862.851781970784,3425.5813850787986,53902.24075885749,71891.29523134959,69030.78624259017,760.8525815873052,1419.3342750000008,2261.334139192877,1570.8354955792952,3,0,1.1368683772161603e-13,0.0,5.42758992499148,0.0,True
2025-08-22,233,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,21596.507627206214,310.81296797597156,4120.5975623486975,26027.918157530883,41189.46126125539,40456.28815145925,1199.324200352046,16467.44379579452,1570.8354955792952,3154.098725592568,3,0,1.1368683772161603e-13,0.0,5.598812256997917,0.0,True
2025-08-23,234,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,23813.35125438855,342.52182665403296,1501.053078652783,25656.926159695366,45855.52507698107,46733.882193264275,599.4629540108615,14972.489573109331,3154.098725592568,9833.246941508898,3,0,2.2737367544323206e-13,0.0,4.960802090005018,0.0,True
2025-08-24,235,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47202.121033763964,405.1077400914246,2667.668855270166,50274.89762912556,60641.22876427719,62056.492036579926,526.1534358247008,2170.3346670666347,9833.246941508898,2467.83883562891,3,0,2.2737367544323206e-13,0.0,5.196019195995177,0.0,True
2025-08-25,236,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,53353.74984819942,4981.496324581487,2592.2507221961646,60927.49689497706,89902.90593713705,74713.73491500941,638.3209856278866,432.41692361110887,2467.83883562891,2427.222242181695,3,0,1.1368683772161603e-13,0.0,4.903062676006812,0.0,True
2025-08-26,237,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,50156.955559586626,783.6016954494492,1967.079802099644,52907.63705713571,68953.56432652651,69858.3018095056,532.1948531754117,211.71894151234633,2427.222242181695,2624.012270845859,3,0,2.2737367544323206e-13,0.0,4.387766166997608,0.0,True
2025-08-27,238,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,52110.40674010976,1506.199612938473,1960.4729284642053,55577.07928151246,68958.95436250666,73443.68437044848,380.3829417090893,1519.8299620758526,2624.012270845859,1529.0235912810213,3,0,1.1368683772161603e-13,0.0,4.582805247002398,0.0,True
2025-08-28,239,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,53015.126125396564,2001.3664441327753,4983.47196691261,59999.964536441956,69383.64401408142,74999.2718820225,1221.7649019846108,108.66925416666525,1529.0235912810213,2337.716754959317,3,0,1.1368683772161603e-13,0.0,5.335614319003071,0.0,True
2025-08-29,240,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,21642.630452031306,266.8415256868083,923.1070651096677,22832.57904282778,41437.54137740364,40681.73030234027,285.0854630598983,14986.315512461182,2337.716754959317,2227.370751057107,3,0,1.1368683772161603e-13,0.0,5.602370866996353,0.0,True
2025-08-30,241,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,23607.462045509565,220.02005627033304,1989.4250686441933,25816.90717042409,46141.59433819057,45404.69220798539,655.003975587083,19355.638648572294,2227.370751057107,7449.897983087497,3,0,1.1368683772161603e-13,0.0,4.898379584992654,0.0,True
2025-08-31,242,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,48715.26836925204,820.8045418336151,4443.729865440979,53979.80277652663,64424.64032779168,67298.37957091513,1001.6616401087261,1021.4755842592625,7449.897983087497,3435.0395595365117,3,0,1.4832579608992091e-13,0.0,4.55750954899122,0.0,True
2025-09-01,243,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47981.99409166099,2048.9681550044465,10.442528169459912,50041.40477483489,84813.6532414384,77365.47756890298,5.775734607002164,3839.071281944446,3435.0395595365117,10799.999999390106,3,0,1.1368683772161603e-13,0.0,4.840118243999314,0.0,True
2025-09-02,244,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44547.17836760358,1182.42876342425,56.53621316666865,45786.143344194505,67844.09225268791,70170.20592242938,19.51206666666735,2519.3270939814797,10799.999999390106,10799.999999582287,3,0,1.1368683772161603e-13,0.0,4.938689004004118,0.0,True
2025-09-03,245,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,45589.03521315531,824.1446941181182,9.982515535966739e-07,46413.17990827169,70335.30716264225,68327.7729272613,3.5670950637722854e-07,2570.007643518521,10799.999999582287,10799.999999587737,3,0,1.1368683772161603e-13,0.0,4.581876860000193,0.0,True
2025-09-04,246,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,41374.53857308536,778.4417723399592,167.5180816367996,42320.49842706212,62869.564195550665,60403.08514226982,85.91275328990969,1834.8876800925887,10799.999999587737,6117.249308318334,3,0,1.1368683772161603e-13,0.0,4.6327181570086395,0.0,True
2025-09-05,247,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,18875.559179149583,397.67958903548407,0.0,19273.238768185067,41896.441608096386,40940.125714953654,0.0,21293.229665856245,6117.249308318334,10799.999999741802,3,0,1.1368683772161603e-13,0.0,5.017848698000307,0.0,True
2025-09-06,248,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,18731.186631765726,220.04003639637108,0.0,18951.226668162093,40818.30917073981,40413.153675412774,0.0,20830.501212461182,10799.999999741802,10799.999999795173,3,0,1.5347723092418164e-11,0.0,4.311836242995923,0.0,True
2025-09-07,249,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44712.4735182167,1180.3838380995142,37.98404924999624,45930.8414055662,66023.1376396832,69652.52030740972,16.027024999998414,2508.1353976851806,10799.999999795173,10799.99999957449,3,0,1.1368683772161603e-13,0.0,4.43412511900533,0.0,True
2025-09-08,250,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44559.08007672194,1169.971986172671,71.54461115801234,45800.59667405262,68406.97562239578,68054.25954161445,33.09005838128746,1578.262874074071,10799.99999957449,8089.089214725283,3,0,1.1368683772161603e-13,0.0,4.789511853989097,0.0,True
2025-09-09,251,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40927.100754660656,748.1309167896375,22.218042125000444,41697.4497135753,59454.55067291656,61209.82067845492,9.167750000000183,2421.3218229550093,8089.089214725283,6788.780668004073,3,0,1.1368683772161603e-13,0.0,4.716842381996685,0.0,True
2025-09-10,252,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,47626.2076699403,1829.8547536581978,56.754859257427235,49512.817282855925,76398.60959026843,74843.83667348474,17.62529313651848,338.0942163078984,6788.780668004073,10450.505196730703,3,0,1.1368683772161603e-13,0.0,5.054058704001363,0.0,True
2025-09-11,253,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,38829.74885243308,2097.1755829736044,7.380214095408259,40934.30464950208,65040.14703276397,56587.493188406006,3.1657333145297137,1756.7041638500705,10450.505196730703,4837.31116319927,3,0,1.1368683772161603e-13,0.0,4.579770563010243,0.0,True
2025-09-12,254,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,17392.545281544844,78.82373946891641,0.0,17471.36902101376,38604.59334093685,38680.46683559631,0.0,17899.80532912785,4837.31116319927,7074.176412971056,3,0,1.1368683772161603e-13,0.0,4.435285108003882,0.0,True
2025-09-13,255,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,19179.912457106242,81.21684041607551,0.0,19261.129297522315,42932.69316651815,42994.397224262015,0.0,21392.6842464118,7074.176412971056,10799.99999977958,3,0,1.1368683772161603e-13,0.0,4.267284257002757,0.0,True
2025-09-14,256,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,44157.96586048802,1644.5148123504216,25.89327029089459,45828.373943129336,71517.84308442994,66478.04910252008,12.292081790123234,1950.0443764238996,10799.99999977958,6627.686973482661,3,0,1.1368683772161603e-13,0.0,4.867266961009591,0.0,True
2025-09-15,257,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40298.82497105315,329.88136897987965,1736.8082681861474,42365.514608219186,59402.990668437735,60298.90577358574,484.0973680421764,1499.2538624611802,6627.686973482661,5102.15993632895,3,0,1.4210854715202004e-13,0.0,5.043451891004224,0.0,True
2025-09-16,258,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43331.30471111749,1872.9293639941475,36.46276111458218,45240.69683622622,72943.89712810746,67161.28741411603,14.829104166666298,2232.741474074075,5102.15993632895,4665.828319916388,3,0,1.1368683772161603e-13,0.0,4.530398092989344,0.0,True
2025-09-17,259,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,42896.430057112055,1216.9749038159518,592.0798228338651,44705.48478376187,68652.27661031103,66518.42805893999,241.97686246118337,597.2609810185198,4665.828319916388,4284.095970820561,3,0,1.1368683772161603e-13,0.0,4.689032305992441,0.0,True
2025-09-18,260,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,42743.46668361437,1634.125300131761,44.63082004964846,44422.222803795776,60728.82124623466,67238.71503087963,18.198091769958623,1802.4338597222236,4284.095970820561,3177.4182699494327,3,0,2.2737367544323206e-13,0.0,4.302022243995452,0.0,True
2025-09-19,261,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,16084.109106836564,235.04291328680586,6.757324561061588,16325.90934468443,36194.65110931956,35864.21314116374,2.2754667323549347,13547.539151658711,3177.4182699494327,4750.661321688353,3,0,1.7053025658242404e-12,0.0,4.285560106000048,0.0,True
2025-09-20,262,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,18207.273381506137,288.8518289216397,457.39709481660395,18953.522305244376,42853.924561382984,42278.771681432394,159.00417075223447,14159.852249961186,4750.661321688353,10169.401513820798,3,0,1.1368683772161603e-13,0.0,4.476994144002674,0.0,True
2025-09-21,263,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43164.98656633733,509.4070483366597,16.552188631249766,43690.945803305236,67100.59846444541,65871.61424108874,7.682612499999891,1751.2377563271623,10169.401513820798,8600.892092073997,2,0,1.1368683772161603e-13,0.0,4.432411306988797,0.0,True
2025-09-22,264,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40166.649456015264,2199.4533371124708,3066.9654758015404,45433.06826892928,67415.12186684103,60733.88739916456,1107.8823152777777,494.3258791666658,8600.892092073997,5349.719239577614,3,0,1.1368683772161603e-13,0.0,5.279545554993092,0.0,True
2025-09-23,265,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43548.42932613489,694.1291602616192,829.6308861573038,45072.18937255382,70329.64726401024,68213.33983792993,216.26673055555352,272.97351188271114,5349.719239577614,6086.62761867761,2,0,2.2737367544323206e-13,0.0,4.515221052002744,0.0,True
2025-09-24,266,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40108.22621400014,1200.9603344529612,1424.3761018857476,42733.56265033885,57178.011084075275,61551.0482362467,461.36361316471454,492.356514955379,6086.62761867761,2648.53304135119,2,0,1.1368683772161603e-13,0.0,5.359375540007022,0.0,True
2025-09-25,267,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43832.32087272499,768.598681891486,938.123465115216,45539.04301973169,65832.69712236564,68571.37071777107,275.91925999005707,2265.1666430555547,2648.53304135119,2893.6700401674234,2,0,1.687538997430238e-13,0.0,4.403334131013253,0.0,True
2025-09-26,268,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,14394.866700910428,437.110247089101,307.07914508349114,15139.056093083022,35276.11578179755,33907.64699383792,179.93590393993247,11667.920953163157,2893.6700401674234,4105.91869977642,3,0,1.1368683772161603e-13,0.0,5.118221576005453,0.0,True
2025-09-27,269,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,17655.612758386378,199.90051261040472,1148.9129506043646,19004.426221601145,39941.13861762664,40368.68503143228,382.49784606647074,13306.696874961186,4105.91869977642,10008.777552313477,3,0,1.1368683772161603e-13,0.0,5.018121878005331,0.0,True
2025-09-28,270,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,42365.55029187938,1286.6287363358706,1270.9771839122836,44923.156212127535,59415.06637034715,63792.390329329035,275.31159466858935,754.6879833333322,10008.777552313477,4379.401141025316,2,0,2.2737367544323206e-13,0.0,4.70082233499852,0.0,True
2025-09-29,271,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,39302.53031117562,1241.539518962451,8646.370740338965,49190.44057047704,64352.56769531162,60217.83269727579,2549.691033524814,0.21134999999999998,4379.401141025316,1256.6168480387664,2,0,1.4210854715202004e-13,0.0,4.331778496998595,0.0,True
2025-09-30,272,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,46569.25424039924,778.0319118572422,4953.393544075398,52300.679696331885,71622.33879242594,74081.55513652781,1522.7123326248418,137.94067083333317,1256.6168480387664,6953.645730901536,3,0,1.4921397450962104e-13,0.0,4.763175926011172,0.0,True
2025-10-01,273,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,36730.35393725689,543.8050988398365,615.1300365314939,37889.28907262822,61272.78887055856,58741.509903885926,237.67738662803492,3357.8679620370394,6953.645730901536,8210.346745618832,2,0,1.4210854715202004e-13,0.0,5.250833808007883,0.0,True
2025-10-02,274,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,34047.0055942871,2491.905878518274,1148.5709841968269,37687.482457002196,61939.45991228425,53067.748471112114,348.3751706215668,2214.55260230397,8210.346745618832,3858.0897237431063,2,0,6.356071935442742e-08,0.0,4.740193094999995,0.0,True
2025-10-03,275,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,13039.649114895723,153.87638450920915,1548.448527418785,14741.974026823715,33632.25213276311,33923.56494460964,669.1347676658336,19068.612790238963,3858.0897237431063,8163.88279549655,3,0,2.2737367544323206e-13,0.0,4.503519899008097,0.0,True
2025-10-04,276,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,14330.62397050234,207.5381676376561,2206.768829808725,16744.93096794872,35930.25566069981,35339.90285563565,916.9466665602218,15324.082844405626,8163.88279549655,10799.999999299938,3,0,8.760048331168946e-08,0.0,5.011508961004438,0.0,True
2025-10-05,277,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,36687.38418941492,1852.3297465636101,1086.8113184269737,39626.52525440551,64814.005692861036,57763.01377171115,421.76025483857467,970.7682694056298,10799.999999299938,9534.182742792726,3,0,1.1368683772161603e-13,0.0,4.674417029003962,0.0,True
2025-10-06,278,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,37595.22526514366,619.781861581394,2562.594161520444,40777.60128824549,56082.90633165553,58503.59894648861,784.8864162949917,51.20450694444571,9534.182742792726,7685.746089015275,2,0,1.7053025658242404e-13,0.0,4.667425790001289,0.0,True
2025-10-07,279,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,39462.75437494872,917.9590381568885,609.2562514195807,40989.96966452519,60877.77523945732,63336.409985233906,208.22338601873554,782.1433753008813,7685.746089015275,8390.79815630433,2,0,1.7053025658242404e-12,0.0,4.8929242649901425,0.0,True
2025-10-08,280,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,36496.35111871448,371.5198448164714,2887.0072328267975,39754.87819635776,57341.59115694575,58763.119160643015,835.8148358701703,65.02513333333124,8390.79815630433,7581.096545134842,3,0,1.163513729807164e-13,0.0,5.073202339001,0.0,True
2025-10-09,281,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,34599.66767820636,2556.977688066425,4197.6947676416585,41354.34013391444,62807.99946437866,53841.00695809252,1097.5412702142005,857.8527902389626,7581.096545134842,2950.6357735917213,3,0,5.42956968274666e-08,0.0,4.662047896999866,0.0,True
2025-10-10,282,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,13153.27047528392,228.07471814143457,2150.301889208712,15531.647082634066,34384.81257777804,33677.342514699674,819.6453122592859,19095.35724083706,2950.6357735917213,6398.999371505205,3,0,1.1368683772161603e-13,0.0,4.828918772007455,0.0,True
2025-10-11,283,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,14648.810748294514,73.7920346567897,692.963677972532,15415.566460923834,37330.59619874811,37114.69447390699,288.20589922223394,14222.642830053774,6398.999371505205,10783.392269477896,3,0,1.7053025658242404e-12,0.0,4.823270909997518,0.0,True
2025-10-12,284,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,36724.03221445409,349.2936606861798,2712.0959251926097,39785.42180033288,59714.138356089636,59379.81972562418,726.1686989587032,145.49909722222588,10783.392269477896,8803.94735548805,2,0,1.4210854715202004e-13,0.0,4.673007902005338,0.0,True
2025-10-13,285,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,37509.286657640536,1811.1789447833687,5146.45861209525,44466.924214519146,64703.94174274856,60134.92513961538,1611.8046763468756,285.18656805555554,8803.94735548805,9656.006248045835,3,0,1.1368683772161603e-13,0.0,4.650860529989586,0.0,True
2025-10-14,286,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40102.713394961655,1196.5517458257523,3750.305710660953,45049.57085144836,66260.20916414174,63675.583690374035,1117.6947332889008,853.6982791278467,9656.006248045835,8794.866507850676,2,0,1.4210854715202004e-13,0.0,5.076671893999446,0.0,True
2025-10-15,287,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,39532.576424710234,1745.4700589633621,5895.734653642272,47173.78113731586,70613.16379303584,64958.1702907069,2036.7836658748358,17.01058333333335,8794.866507850676,9863.820909030124,2,0,1.1368683772161603e-13,0.0,4.887703418004094,0.0,True
2025-10-16,288,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,38047.38067903518,635.5069162019481,4024.138737882117,42707.02633311925,57330.8214637396,57671.57931716185,1141.4523280879862,626.7294748456807,9863.820909030124,2290.4325907130674,3,0,1.1368683772161603e-13,0.0,4.551403492005193,0.0,True
2025-10-17,289,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,12816.179502256713,352.30242412285264,1138.1921847234953,14306.67411110306,31091.320521284717,32097.032906190318,391.78226959696445,12437.144007036575,2290.4325907130674,3747.7323718233897,3,0,1.1368683772161603e-13,0.0,4.96175001199299,0.0,True
2025-10-18,290,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,14982.530734236485,377.5542979536974,1142.682118324467,16502.76715051465,39682.55193602305,38785.663620364634,426.3943679308106,12663.446587461183,3747.7323718233897,10195.189845959914,2,0,2.2737367544323206e-13,0.0,4.821962132002227,0.0,True
2025-10-19,291,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,40648.932757206916,655.9448944486686,5992.163351311309,47297.0410029669,65348.00689989652,63615.44066517534,1692.2274037628627,0.03223333333333333,10195.189845959914,8148.56471745942,2,0,1.1368683772161603e-13,0.0,5.07815221400233,0.0,True
2025-10-20,292,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,42644.58053193708,1509.7952013409536,2628.73068658073,46783.10641985876,71752.0919743072,68136.74175040066,628.0365204791012,36.42154861111137,8148.56471745942,8398.890522925392,3,0,1.1368683772161603e-13,0.0,5.082873613995616,0.0,True
2025-10-21,293,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,oracle,43997.685640206386,915.0512878217555,3257.7444551917933,48170.481383219936,70239.79749235859,69516.67301668557,849.5199649104534,190.39558055555545,8398.890522925392,8628.509904629615,3,0,2.2737367544323206e-13,0.0,5.24915721200523,0.0,True
