date,day_index,strategy,load_information_case,year_end_boundary,year_end_soc_kwh,settlement_rule,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,g0_kwh,g_final_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,adjustment_count,locked_period_violations,max_balance_residual_kwh,max_simultaneous_cd_kwh2,runtime_seconds,max_x_minus_g_kwh,pass
2025-07-17,197,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50697.911717430776,1023.8715305105436,23568.269025339905,75290.05227328122,66149.13612202142,68745.53999922425,6171.706606986531,0.0,1200.0,1201.708815574194,3,0,2.2737367544323206e-13,0.0,5.431266647996381,0.0,True
2025-07-18,198,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,19227.208345926138,543.9540152963078,16779.37261703803,36550.534978260475,37425.613859645084,35902.894733211644,4968.933285679014,8087.540436295128,1201.708815574194,1204.9208555098135,3,0,2.2737367544323206e-13,0.0,5.431550225999672,0.0,True
2025-07-19,199,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,23531.45646541157,506.3240378833047,16482.10271317701,40519.88321647189,46560.49948185535,45133.56835133375,4427.3465751530675,12199.892497183406,1204.9208555098135,9317.614415293205,3,0,1.1368683772161603e-13,0.0,4.431357729998126,0.0,True
2025-07-20,200,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,46169.7706358369,1090.086343459901,19364.24239318346,66624.09937248027,64225.150731791466,62402.730801037906,4603.237018718274,56.98836666666699,9317.614415293205,1802.9744493456556,3,0,2.2737367544323206e-13,0.0,4.628500824001094,0.0,True
2025-07-21,201,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,52882.44178283859,939.7079562418317,18038.282569385905,71860.43230846632,71735.91298684153,71461.8835984122,4402.29854744174,162.48129993290817,1802.9744493456556,1200.0,3,0,2.2737367544323206e-13,0.0,4.744574879005086,0.0,True
2025-07-22,202,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,54958.81757864356,1100.5594935778136,10247.752450706095,66307.12952292745,72054.92293043104,75996.75989174517,2516.3927026765787,76.04755000000023,1200.0,1204.1410024112558,3,0,3.886509603034938e-08,0.0,4.89205081199907,0.0,True
2025-07-23,203,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,53202.44665632871,3018.8115149352852,14590.600917596947,70811.85908886095,81778.94923238072,72942.75491606987,3821.988250769181,0.0,1204.1410024112558,1200.0,3,0,3.474497134448029e-08,0.0,4.233860961001483,0.0,True
2025-07-24,204,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,54838.177555186616,2355.4230507770053,6834.964527264877,64028.5651332285,81062.77396881551,74302.74562268177,1727.4096881133855,0.0,1200.0,1226.929888090184,3,0,4.547473508864641e-13,0.0,5.498786379001103,0.0,True
2025-07-25,205,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,20611.805310841188,163.3853946454835,6258.523159188496,27033.713864675163,37557.743420842045,37429.393618000075,1918.593567730241,11271.512947183412,1226.929888090184,1200.0,3,0,1.1368683772161603e-13,0.0,5.532855023004231,0.0,True
2025-07-26,206,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,24418.24212790325,158.07317570145503,7050.6661161354405,31626.98141974015,45309.464217600325,45660.684708862376,2013.5562784607775,9987.195676967358,1200.0,8173.191110262566,3,0,1.1368683772161603e-13,0.0,4.621048633001919,0.0,True
2025-07-27,207,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50626.63857512042,1650.1391110793188,10541.30888824102,62818.086574440764,68120.13196463895,68516.87475910221,2726.7722256399484,479.52901274348966,8173.191110262566,2542.7915719639973,3,0,9.492509889241774e-08,0.0,5.2124073739978485,0.0,True
2025-07-28,208,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,56300.911913010335,567.7792137473859,12002.102089240074,68870.7932159978,76220.80796793154,77376.8606289,3153.3186902516445,153.54574156984384,2542.7915719639973,1998.8717216943453,3,0,2.2737367544323206e-13,0.0,5.221269695997762,0.0,True
2025-07-29,209,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,59868.38251060105,1981.498393321533,2979.3132093750373,64829.19411329761,76219.12421426742,82280.04207529558,615.2159241046265,96.88240555555575,1998.8717216943453,1718.5818473414354,3,0,7.341839136643102e-08,0.0,4.922336916002678,0.0,True
2025-07-30,210,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,59207.95774438947,3383.617637503498,2597.0035178019307,65188.57889969489,70316.5251988452,80325.19725580416,630.6862921696853,1134.2067791666705,1718.5818473414354,2797.1018216540297,3,0,2.2737367544323206e-13,0.0,5.1451452749970485,0.0,True
2025-07-31,211,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,56504.91595441952,1743.9157490013033,3038.0032534405527,61286.83495686137,72719.48371873691,77619.20803969078,697.0499629114493,559.5940874180649,2797.1018216540297,1859.6421560598121,3,0,1.1368683772161603e-13,0.0,5.1047142109964625,0.0,True
2025-08-01,212,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,21443.84403605732,368.5689475093992,2954.9074980583687,24767.320481625084,39650.11857898733,38579.80085327822,879.5979313258931,15940.619412904081,1859.6421560598121,1996.0651793289146,2,0,2.2737367544323206e-13,0.0,5.269600366002123,0.0,True
2025-08-02,213,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,25735.6991854918,265.19386331371754,3885.5123033440736,29886.40535214959,49692.41555687903,48872.822460581214,1326.477824204972,16844.63510366489,1996.0651793289146,9935.337683367317,3,0,2.2737367544323206e-13,0.0,4.733480525996129,0.0,True
2025-08-03,214,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,43193.21944803956,87.31064731969091,5893.569784596679,49174.09987995593,55991.52786533366,56345.41565416773,1388.6063002204928,727.4118121198834,9935.337683367317,1370.790705747383,3,0,7.879077656980371e-08,0.0,4.367111086001387,0.0,True
2025-08-04,215,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50367.33110350626,1680.0878765732843,7247.43983035251,59294.85881043205,69084.71243736504,69247.71552643864,1581.1746246894895,1477.8784739197536,1370.790705747383,1835.2198350048677,3,0,1.7053025658242404e-13,0.0,5.200484963002964,0.0,True
2025-08-05,216,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50793.1532081273,585.0349853509304,1058.6132186066034,52436.80141208484,66982.16109158588,69587.28452231875,259.1898415976619,1452.5148111111084,1835.2198350048677,1646.521176057793,3,0,1.1368683772161603e-13,0.0,4.59877905400208,0.0,True
2025-08-06,217,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,54882.8549387532,923.5196039882143,1521.6781935530344,57328.05273629444,75458.18156130423,73507.65738560418,321.9800962308443,763.6985033950638,1646.521176057793,2455.4152069188294,3,0,1.7053025658242404e-13,0.0,4.678275897997082,0.0,True
2025-08-07,218,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50020.22265990235,2323.620109624512,2384.2285118293803,54728.07128135624,75489.32681379325,68131.13944795504,580.1428384673402,2390.6111395653297,2455.4152069188294,1733.7080052738138,3,0,3.806030690611806e-08,0.0,5.160209068999393,0.0,True
2025-08-08,219,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,21124.015060992275,48.43364529135778,1307.5063262469544,22479.95503253059,39081.72200849808,39020.06368347497,326.9422469307967,20632.739720794518,1733.7080052738138,1940.8903952548415,3,0,4.611763415596215e-08,0.0,5.249601775998599,0.0,True
2025-08-09,220,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,24901.938911449754,12.814244628126556,697.846697781898,25612.599853859778,46649.04763924339,46646.818259071224,174.45908995844906,17668.202870794517,1940.8903952548415,8719.203269645619,3,0,1.1368683772161603e-13,0.0,4.345274819002952,0.0,True
2025-08-10,221,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,47189.86967886514,996.4136843964757,3010.230412768903,51196.51377603053,63503.5164375191,61415.161893371966,914.6642232225387,130.41025972222178,8719.203269645619,2445.984208796499,3,0,1.1368683772161603e-13,0.0,5.346582011996361,0.0,True
2025-08-11,222,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49968.85629880134,749.208648666617,2538.842261687504,53256.907209155455,67532.44851250127,69407.00981219293,463.8413788515726,2563.5961799382667,2445.984208796499,1605.8168004979789,3,0,1.1368683772161603e-13,0.0,4.680567901996255,0.0,True
2025-08-12,223,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,52607.723464865616,1154.9081178534984,2793.451822678384,56556.083405397505,74417.60393253838,72122.64536547747,664.2235279108519,1161.272525000001,1605.8168004979789,1519.6012779865632,3,0,1.1368683772161603e-13,0.0,4.9482614579974324,0.0,True
2025-08-13,224,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50990.76249068359,1019.2005878986647,3711.7238289242177,55721.68690750647,67809.82291237266,71013.3055079511,901.3117171135605,981.0359617283934,1519.6012779865632,2624.531425013642,3,0,4.547473508864641e-13,0.0,4.768524743994931,0.0,True
2025-08-14,225,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,51604.6402066191,958.4142047294163,2126.064744940948,54689.11915628947,67277.83890159664,70820.72088111934,406.8590939903336,1714.0396142240747,2624.531425013642,1616.4547295023638,3,0,1.6342482922482304e-13,0.0,5.030186691998097,0.0,True
2025-08-15,226,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,21190.91263039458,462.17261242012495,2257.0407923278613,23910.12603514257,40399.69658285081,39312.41512860708,855.3621694857882,19922.91577496118,1616.4547295023638,2133.2903457273474,3,0,2.2737367544323206e-13,0.0,5.430915750999702,0.0,True
2025-08-16,227,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,24243.1486937389,963.0150081915494,1984.0481096639348,27190.211811594385,47822.86443619138,45388.53574162999,536.3511862688927,19684.524587667216,2133.2903457273474,8541.026940208678,3,0,1.1368683772161603e-13,0.0,4.3617773029982345,0.0,True
2025-08-17,228,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,46822.27039050014,1221.7037161399774,3446.8007541031157,51490.77486074324,65600.53257538684,62346.56509926203,573.188168980485,1668.2381797839487,8541.026940208678,2556.889490589551,3,0,2.2737367544323206e-13,0.0,5.31370958199841,0.0,True
2025-08-18,229,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49696.52672725802,472.04321184753536,4560.5834527430525,54729.15339184861,68144.4321927596,67859.40800127367,956.8820940972855,1527.3553435185217,2556.889490589551,1752.4048952644357,3,0,1.1368683772161603e-13,0.0,4.89309748600499,0.0,True
2025-08-19,230,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,50096.59929649861,203.99944144481577,3323.570535120757,53624.16927306418,67751.6419406262,68443.29656552587,665.7881490587216,1456.9157350413298,1752.4048952644357,1591.8919707826726,3,0,2.2737367544323206e-13,0.0,4.957815334004408,0.0,True
2025-08-20,231,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,54587.1528225315,1600.7073402127814,4196.554691531534,60384.41485427581,78312.8745439666,75940.60835057976,915.6397513610244,1175.3061734567875,1591.8919707826726,3056.482720529673,3,0,9.094947017729282e-13,0.0,4.920426911994582,0.0,True
2025-08-21,232,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,49705.82767663616,914.8321029473943,3500.4358961060047,54121.09567568956,71031.51677309665,68217.6564497358,775.1580991570748,1189.9968199784873,3056.482720529673,1586.5744421315455,3,0,3.6933897717972286e-08,0.0,5.485794681000698,0.0,True
2025-08-22,233,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,21524.808870815075,311.5448921635634,4022.5653507302236,25858.91911370886,39742.60915704127,39009.436048193864,1151.3286352007906,16467.44379602721,1586.5744421315455,1931.641285884195,3,0,1.1368683772161603e-13,0.0,5.7454807510002865,0.0,True
2025-08-23,234,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,24425.92708485433,342.52182665976164,1246.1806468899322,26014.629558404027,46118.60212018274,46996.95923642804,446.7369624334443,14894.241531442665,1931.641285884195,9178.151790321823,3,0,1.1368683772161603e-13,0.0,5.093947738001589,0.0,True
2025-08-24,235,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,47479.30443177729,378.47644189963364,3196.083896780683,51053.86477045759,60213.43436937526,61438.23518506109,751.0002629177177,2326.5430865442722,9178.151790321823,1833.807190879336,3,0,7.869925866543781e-08,0.0,5.281890557002043,0.0,True
2025-08-25,236,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,53717.08396897118,5001.806548849745,2369.236319564876,61088.126837385804,89502.81475143092,74325.84304338023,547.7606931661271,452.6131222222202,1833.807190879336,1684.242777462713,3,0,1.1368683772161603e-13,0.0,5.019060250997427,0.0,True
2025-08-26,237,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,51444.33181729824,259.0181323874185,1856.7596648988106,53560.10961458447,69171.62069466579,70073.15918640082,507.24422366561936,190.71306743826977,1684.242777462713,2709.1825785007754,3,0,2.2737367544323206e-13,0.0,4.44937092300097,0.0,True
2025-08-27,238,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,52701.60105469325,1420.1444151806186,1866.1760014111348,55987.92147128501,68610.45065932564,73095.18066777628,335.13896196796475,2006.3541286329166,2709.1825785007754,1568.0410531111063,3,0,3.705736162373796e-08,0.0,4.822452196000086,0.0,True
2025-08-28,239,M1_M6,causal_load_main,A_q2_aligned,1200.0,delivery_time_actual_price,53418.05321261893,2071.4336448316053,5371.905298596571,60861.392156047106,68493.81714982307,74187.11605473908,1105.0619467743186,108.31965413430174,1568.0410531111063,1726.90785759869,3,0,7.683229341637343e-08,0.0,5.48172033100127,0.0,True
